sys2_polBas_0002.rec ( 4791 Echant/voies ) Période acquisition :100ms
Date :10/07/2023 10:19:59
Temps	y[V]	u[V]	phi[V]	
25800,000000	2,0146e-004	-3,4043e-002	3,2837e-003	
25900,000000	2,0299e-004	-2,2695e-002	3,2649e-003	
26000,000000	2,0070e-004	-3,0261e-002	3,1899e-003	
26100,000000	2,0031e-004	-2,6478e-002	3,1523e-003	
26200,000000	2,0012e-004	-2,2695e-002	3,0867e-003	
26300,000000	1,9802e-004	-2,2695e-002	3,0304e-003	
26400,000000	1,9783e-004	-2,6478e-002	2,9928e-003	
26500,000000	1,8845e-004	-2,6478e-002	2,9647e-003	
26600,000000	1,8290e-004	-2,6478e-002	2,8990e-003	
26700,000000	1,8118e-004	-2,2695e-002	2,8427e-003	
26800,000000	1,6970e-004	-2,6478e-002	2,7770e-003	
26900,000000	1,6989e-004	-2,2695e-002	2,7208e-003	
27000,000000	1,6435e-004	-3,0261e-002	2,6926e-003	
27100,000000	1,6186e-004	-2,6478e-002	2,6457e-003	
27200,000000	1,5612e-004	-3,4043e-002	2,5988e-003	
27300,000000	1,4942e-004	-4,5391e-002	2,5425e-003	
27400,000000	1,4713e-004	-2,6478e-002	2,5425e-003	
27500,000000	1,4617e-004	-2,2695e-002	2,4956e-003	
27600,000000	1,3966e-004	-3,0261e-002	2,4674e-003	
27700,000000	1,3469e-004	-2,6478e-002	2,4205e-003	
27800,000000	1,3699e-004	-3,0261e-002	2,4112e-003	
27900,000000	1,3297e-004	-3,7826e-002	2,3455e-003	
28000,000000	1,2876e-004	-3,4043e-002	2,3549e-003	
28100,000000	1,2933e-004	-1,8913e-002	2,3080e-003	
28200,000000	1,2436e-004	-2,6478e-002	2,2704e-003	
28300,000000	1,2493e-004	-3,7826e-002	2,2423e-003	
28400,000000	1,2627e-004	-3,0261e-002	2,2048e-003	
28500,000000	1,2455e-004	-2,6478e-002	2,1860e-003	
28600,000000	1,2895e-004	-2,6478e-002	2,1954e-003	
28700,000000	1,2398e-004	-2,6478e-002	2,1578e-003	
28800,000000	1,3144e-004	-1,8913e-002	2,1109e-003	
28900,000000	1,3354e-004	-2,6478e-002	2,1015e-003	
29000,000000	1,3278e-004	-3,0261e-002	2,0828e-003	
29100,000000	1,3947e-004	-2,2695e-002	2,0359e-003	
29200,000000	1,4196e-004	-1,8913e-002	2,0359e-003	
29300,000000	1,4349e-004	-2,6478e-002	2,0077e-003	
29400,000000	1,4540e-004	-3,0261e-002	1,9796e-003	
29500,000000	1,4751e-004	-3,4043e-002	1,9608e-003	
29600,000000	1,4827e-004	-3,4043e-002	1,9421e-003	
29700,000000	1,4808e-004	-2,6478e-002	1,9139e-003	
29800,000000	1,5325e-004	-3,0261e-002	1,9045e-003	
29900,000000	1,4885e-004	-2,6478e-002	1,9045e-003	
30000,000000	1,4866e-004	-3,4043e-002	1,8951e-003	
30100,000000	1,4464e-004	-3,4043e-002	1,8670e-003	
30200,000000	1,5019e-004	-2,6478e-002	1,8389e-003	
30300,000000	1,4540e-004	-2,6478e-002	1,8201e-003	
30400,000000	1,3259e-004	-3,0261e-002	1,7919e-003	
30500,000000	1,2780e-004	-3,7826e-002	1,7732e-003	
30600,000000	1,2053e-004	-2,6478e-002	1,7357e-003	
30700,000000	1,1843e-004	-2,6478e-002	1,6981e-003	
30800,000000	1,1594e-004	-3,0261e-002	1,6981e-003	
30900,000000	1,1154e-004	-3,0261e-002	1,6887e-003	
31000,000000	1,0944e-004	-2,6478e-002	1,6512e-003	
31100,000000	1,0982e-004	-3,7826e-002	1,6325e-003	
31200,000000	1,0791e-004	-3,0261e-002	1,6231e-003	
31300,000000	1,0561e-004	-2,6478e-002	1,5855e-003	
31400,000000	1,0274e-004	-3,0261e-002	1,5762e-003	
31500,000000	9,8339e-005	-2,2695e-002	1,5011e-003	
31600,000000	9,7957e-005	-3,0261e-002	1,4917e-003	
31700,000000	9,3174e-005	-3,0261e-002	1,4917e-003	
31800,000000	9,8531e-005	-2,6478e-002	1,4730e-003	
31900,000000	9,9679e-005	-3,0261e-002	1,4448e-003	
32000,000000	1,0370e-004	-3,0261e-002	1,4542e-003	
32100,000000	1,0695e-004	-3,0261e-002	1,4167e-003	
32200,000000	1,1671e-004	-3,4043e-002	1,4354e-003	
32300,000000	1,2895e-004	-2,2695e-002	1,4261e-003	
32400,000000	1,2474e-004	-2,6478e-002	1,4167e-003	
32500,000000	1,2436e-004	-1,5130e-002	1,3979e-003	
32600,000000	1,3144e-004	-3,0261e-002	1,3791e-003	
32700,000000	1,3259e-004	-2,6478e-002	1,3604e-003	
32800,000000	1,3067e-004	-3,0261e-002	1,3698e-003	
32900,000000	1,3699e-004	-2,2695e-002	1,3510e-003	
33000,000000	1,3469e-004	-3,0261e-002	1,3416e-003	
33100,000000	1,3833e-004	-2,6478e-002	1,3416e-003	
33200,000000	1,3144e-004	-2,2695e-002	1,3135e-003	
33300,000000	1,2589e-004	-2,6478e-002	1,3041e-003	
33400,000000	1,1938e-004	-2,6478e-002	1,2947e-003	
33500,000000	1,1498e-004	-1,5130e-002	1,2759e-003	
33600,000000	1,1518e-004	-3,7826e-002	1,2759e-003	
33700,000000	1,0963e-004	-3,4043e-002	1,2666e-003	
33800,000000	1,1001e-004	-3,4043e-002	1,2478e-003	
33900,000000	1,0561e-004	-3,7826e-002	1,1915e-003	
34000,000000	9,8913e-005	-2,2695e-002	1,2196e-003	
34100,000000	1,0580e-004	-2,2695e-002	1,1821e-003	
34200,000000	1,0197e-004	-1,8913e-002	1,1727e-003	
34300,000000	1,0025e-004	-2,2695e-002	1,1634e-003	
34400,000000	1,0695e-004	-2,6478e-002	1,2009e-003	
34500,000000	1,1173e-004	-3,0261e-002	1,1540e-003	
34600,000000	1,1192e-004	-3,4043e-002	1,1821e-003	
34700,000000	1,1326e-004	-1,8913e-002	1,1446e-003	
34800,000000	1,1326e-004	-2,6478e-002	1,1258e-003	
34900,000000	1,1441e-004	-2,6478e-002	1,1540e-003	
35000,000000	1,1498e-004	-2,2695e-002	1,0883e-003	
35100,000000	1,1900e-004	-3,4043e-002	1,0883e-003	
35200,000000	1,1192e-004	-3,0261e-002	1,1071e-003	
35300,000000	1,1001e-004	-2,6478e-002	1,0883e-003	
35400,000000	1,0102e-004	-2,6478e-002	1,0508e-003	
35500,000000	9,8148e-005	-3,7826e-002	1,0602e-003	
35600,000000	9,9870e-005	-2,6478e-002	1,0320e-003	
35700,000000	9,6235e-005	-3,0261e-002	1,0320e-003	
35800,000000	8,8582e-005	-2,6478e-002	1,0414e-003	
35900,000000	8,6860e-005	-2,6478e-002	9,9448e-004	
36000,000000	8,0355e-005	-3,0261e-002	1,0039e-003	
36100,000000	8,5329e-005	-1,8913e-002	9,6634e-004	
36200,000000	8,9156e-005	-2,2695e-002	9,7572e-004	
36300,000000	8,1694e-005	-3,4043e-002	9,7572e-004	
36400,000000	8,3799e-005	-3,4043e-002	9,8510e-004	
36500,000000	8,2651e-005	-2,2695e-002	9,4757e-004	
36600,000000	8,8391e-005	-3,0261e-002	9,2881e-004	
36700,000000	8,9156e-005	-2,2695e-002	9,3819e-004	
36800,000000	8,3225e-005	-2,6478e-002	9,1943e-004	
36900,000000	7,9398e-005	-3,0261e-002	9,0066e-004	
37000,000000	7,9781e-005	-2,6478e-002	8,8190e-004	
37100,000000	7,6720e-005	-3,4043e-002	9,0066e-004	
37200,000000	7,6720e-005	-2,2695e-002	8,8190e-004	
37300,000000	8,0929e-005	-3,4043e-002	8,8190e-004	
37400,000000	7,9972e-005	-1,8913e-002	8,6314e-004	
37500,000000	8,3225e-005	-3,0261e-002	8,7252e-004	
37600,000000	9,4322e-005	-2,2695e-002	8,6314e-004	
37700,000000	9,6617e-005	-3,4043e-002	8,6314e-004	
37800,000000	1,0044e-004	-2,6478e-002	8,8190e-004	
37900,000000	1,0523e-004	-2,6478e-002	8,5375e-004	
38000,000000	1,1020e-004	-3,0261e-002	8,3499e-004	
38100,000000	1,1058e-004	-3,7826e-002	8,6314e-004	
38200,000000	1,0427e-004	-2,6478e-002	8,4437e-004	
38300,000000	9,4322e-005	-3,7826e-002	8,4437e-004	
38400,000000	8,9156e-005	-3,0261e-002	8,1623e-004	
38500,000000	8,2077e-005	-3,7826e-002	8,0685e-004	
38600,000000	7,7294e-005	-2,6478e-002	8,1623e-004	
38700,000000	7,0980e-005	-3,0261e-002	7,9746e-004	
38800,000000	6,9832e-005	-3,0261e-002	7,8808e-004	
38900,000000	6,9067e-005	-3,4043e-002	7,5994e-004	
39000,000000	8,2651e-005	-2,2695e-002	7,6932e-004	
39100,000000	9,7765e-005	-3,4043e-002	7,4117e-004	
39200,000000	1,0159e-004	-3,0261e-002	7,6932e-004	
39300,000000	1,0465e-004	-1,8913e-002	7,5994e-004	
39400,000000	1,0618e-004	-3,0261e-002	7,7870e-004	
39500,000000	9,9870e-005	-3,4043e-002	7,5994e-004	
39600,000000	8,6860e-005	-1,8913e-002	7,6932e-004	
39700,000000	7,8251e-005	1,9911e+001	6,9426e-004	
39800,000000	1,0140e-004	1,9915e+001	1,5480e-003	
39900,000000	9,9105e-005	1,9923e+001	3,6496e-003	
40000,000000	9,2600e-005	1,9923e+001	6,0889e-003	
40100,000000	7,3085e-005	1,9927e+001	8,3687e-003	
40200,000000	7,0789e-005	1,9919e+001	1,0461e-002	
40300,000000	7,5763e-005	1,9923e+001	1,2281e-002	
40400,000000	1,0044e-004	1,9919e+001	1,3904e-002	
40500,000000	1,0427e-004	1,9908e+001	1,5302e-002	
40600,000000	1,0523e-004	1,9919e+001	1,6550e-002	
40700,000000	8,5329e-005	1,9919e+001	1,7610e-002	
40800,000000	8,7051e-005	1,9915e+001	1,8576e-002	
40900,000000	8,4564e-005	1,9927e+001	1,9477e-002	
41000,000000	1,1135e-004	1,9934e+001	2,0284e-002	
41100,000000	1,2685e-004	1,9915e+001	2,1025e-002	
41200,000000	1,3297e-004	1,9911e+001	2,1663e-002	
41300,000000	1,1594e-004	1,9930e+001	2,2282e-002	
41400,000000	1,0791e-004	1,9919e+001	2,2854e-002	
41500,000000	1,0829e-004	1,9911e+001	2,3361e-002	
41600,000000	1,3029e-004	1,9911e+001	2,3886e-002	
41700,000000	1,3947e-004	1,9923e+001	2,4337e-002	
41800,000000	1,5325e-004	1,9919e+001	2,4768e-002	
41900,000000	1,4100e-004	1,9919e+001	2,5134e-002	
42000,000000	1,3622e-004	1,9919e+001	2,5509e-002	
42100,000000	1,3431e-004	1,9927e+001	2,5819e-002	
42200,000000	1,3641e-004	1,9904e+001	2,6157e-002	
42300,000000	1,4598e-004	1,9927e+001	2,6429e-002	
42400,000000	1,5956e-004	1,9919e+001	2,6682e-002	
42500,000000	1,6205e-004	1,9908e+001	2,6954e-002	
42600,000000	1,7716e-004	1,9911e+001	2,7189e-002	
42700,000000	1,8616e-004	1,9923e+001	2,7395e-002	
42800,000000	1,7927e-004	1,9919e+001	2,7630e-002	
42900,000000	1,6454e-004	1,9919e+001	2,7817e-002	
43000,000000	1,5822e-004	1,9919e+001	2,7968e-002	
43100,000000	1,5267e-004	1,9919e+001	2,8146e-002	
43200,000000	1,6033e-004	1,9915e+001	2,8333e-002	
43300,000000	1,7793e-004	1,9915e+001	2,8502e-002	
43400,000000	1,8941e-004	1,9915e+001	2,8681e-002	
43500,000000	2,0242e-004	1,9919e+001	2,8793e-002	
43600,000000	2,0644e-004	1,9919e+001	2,8906e-002	
43700,000000	1,9668e-004	1,9927e+001	2,9018e-002	
43800,000000	2,0146e-004	1,9919e+001	2,9131e-002	
43900,000000	1,9190e-004	1,9915e+001	2,9253e-002	
