sys1_isoBas_0004.rec ( 6094 Echant/voies ) Période acquisition :100ms
Date :25/07/2023 10:27:42
Temps	y_back[V]	u[V]	phi[V]	y_front[V]	
2800,000000	-4,0178e-006	-2,2695e-002	-8,7263e-005	-8,0355e-006	
2900,000000	-2,7359e-005	-2,2695e-002	-1,1382e-004	-1,5306e-006	
3000,000000	-4,0369e-005	-3,0261e-002	-9,1057e-005	-8,2268e-006	
3100,000000	-5,3570e-006	-3,0261e-002	-8,7263e-005	-1,0331e-005	
3200,000000	-1,4349e-005	-2,2695e-002	-9,8646e-005	-2,4872e-005	
3300,000000	-3,1185e-005	-1,8913e-002	-1,1382e-004	-1,9897e-005	
3400,000000	-2,3533e-005	-2,6478e-002	-1,1762e-004	-1,2436e-005	
3500,000000	-5,7396e-006	-2,2695e-002	-1,0244e-004	-5,0892e-005	
3600,000000	-5,5483e-006	-3,0261e-002	-1,4038e-004	-3,9795e-005	
3700,000000	-1,3010e-005	-1,5130e-002	-1,4417e-004	-2,0280e-005	
3800,000000	-3,2333e-005	-1,8913e-002	-1,2141e-004	-1,5114e-005	
3900,000000	-7,0789e-006	-2,2695e-002	-1,1003e-004	-4,4578e-005	
4000,000000	-2,6785e-006	-2,2695e-002	-1,1003e-004	-4,3047e-005	
4100,000000	-5,7396e-005	-2,2695e-002	-1,2520e-004	-2,5446e-005	
4200,000000	-3,1951e-005	-3,4043e-002	-1,5176e-004	-4,9361e-005	
4300,000000	-1,4158e-005	-1,8913e-002	-1,0623e-004	-4,4961e-005	
4400,000000	0,0000e+000	-3,4043e-002	-1,1762e-004	-4,0752e-005	
4500,000000	-6,3710e-005	-3,4043e-002	-1,1003e-004	-3,4629e-005	
4600,000000	-5,1657e-005	-3,4043e-002	-1,3279e-004	-3,6925e-005	
4700,000000	-3,5968e-005	-2,6478e-002	-8,3469e-005	-4,9935e-005	
4800,000000	-4,2665e-005	-2,6478e-002	-9,4851e-005	-5,0700e-005	
4900,000000	-5,7779e-005	-3,0261e-002	-1,2520e-004	-1,7219e-005	
5000,000000	-4,7065e-005	-2,2695e-002	-8,7263e-005	-2,3341e-005	
5100,000000	-4,1899e-005	-3,0261e-002	-7,5881e-005	-3,2333e-005	
5200,000000	-2,5063e-005	-3,0261e-002	-1,0623e-004	-4,7639e-005	
5300,000000	-3,0803e-005	-2,6478e-002	-1,1382e-004	-3,8264e-007	
5400,000000	-4,1325e-005	-3,4043e-002	-1,2141e-004	-1,5306e-006	
5500,000000	-1,1288e-005	-2,2695e-002	-1,0623e-004	-2,0089e-005	
5600,000000	1,5306e-006	-2,2695e-002	-1,0623e-004	-3,1568e-005	
5700,000000	-5,3570e-006	-2,2695e-002	-1,3659e-004	-1,3584e-005	
5800,000000	-2,2959e-005	-1,5130e-002	-1,2900e-004	-2,1237e-005	
5900,000000	-2,9464e-005	-2,6478e-002	-1,2520e-004	-2,6020e-005	
6000,000000	-8,2268e-006	-1,1348e-002	-1,2520e-004	-5,2805e-005	
6100,000000	-1,2436e-005	-2,2695e-002	-1,3659e-004	-4,8978e-005	
6200,000000	-4,8978e-005	-3,0261e-002	-1,1762e-004	-4,5726e-005	
6300,000000	-4,9552e-005	-2,6478e-002	-1,1382e-004	-2,8124e-005	
6400,000000	-5,2231e-005	-2,2695e-002	-8,3469e-005	-5,0126e-005	
6500,000000	-4,7065e-005	-2,2695e-002	-9,8646e-005	-5,3953e-005	
6600,000000	-3,0611e-005	-2,6478e-002	-8,7263e-005	-5,4144e-005	
6700,000000	-5,4718e-005	-3,7826e-002	-1,2900e-004	-1,1479e-005	
6800,000000	-4,8022e-005	-2,2695e-002	-1,0623e-004	-7,6529e-007	
6900,000000	-2,1045e-006	-1,8913e-002	-1,0244e-004	-2,5254e-005	
7000,000000	1,3393e-006	-3,0261e-002	-8,3469e-005	-2,5637e-005	
7100,000000	-3,8264e-007	-2,6478e-002	-1,4038e-004	-1,9897e-005	
7200,000000	-1,7793e-005	-2,6478e-002	-1,3279e-004	-2,6211e-005	
7300,000000	-2,9655e-005	-2,6478e-002	-1,0623e-004	-1,0714e-005	
7400,000000	-3,2907e-005	-1,8913e-002	-1,2520e-004	-5,8162e-005	
7500,000000	-2,0663e-005	-1,8913e-002	-9,8646e-005	-5,2039e-005	
7600,000000	-5,0126e-005	-1,5130e-002	-1,2141e-004	-4,5917e-005	
7700,000000	-5,1274e-005	-3,0261e-002	-1,3659e-004	-1,6836e-005	
7800,000000	-5,2613e-005	-1,8913e-002	-9,8646e-005	-2,9081e-005	
7900,000000	-5,4144e-005	-2,2695e-002	-9,8646e-005	-4,5917e-005	
8000,000000	-7,0789e-006	-3,0261e-002	-7,5881e-005	-4,4004e-005	
8100,000000	-2,6785e-005	-1,8913e-002	-7,9675e-005	-1,6836e-005	
8200,000000	-2,6020e-005	-3,0261e-002	-1,1003e-004	-1,1479e-006	
8300,000000	-2,2576e-005	-2,6478e-002	-1,2141e-004	-1,0714e-005	
8400,000000	-1,1288e-005	-2,6478e-002	-1,0623e-004	-3,9986e-005	
8500,000000	-1,0140e-005	-3,4043e-002	-1,1762e-004	-4,8787e-005	
8600,000000	-9,1834e-006	-2,2695e-002	-1,1003e-004	-3,5777e-005	
8700,000000	-5,1466e-005	-3,0261e-002	-1,2520e-004	-2,1619e-005	
8800,000000	-4,3430e-005	-2,2695e-002	-1,3279e-004	-3,9030e-005	
8900,000000	-4,7830e-005	-3,7826e-002	-8,7263e-005	-4,8213e-005	
9000,000000	-1,8558e-005	-3,0261e-002	-9,1057e-005	-5,7588e-005	
9100,000000	-3,9795e-005	-2,2695e-002	-8,7263e-005	-7,0789e-006	
9200,000000	-4,2473e-005	-3,0261e-002	-8,7263e-005	-4,2091e-006	
9300,000000	-5,1848e-005	-2,6478e-002	-1,0244e-004	-1,6645e-005	
9400,000000	3,0611e-006	-2,6478e-002	-9,8646e-005	-2,6976e-005	
9500,000000	-7,2702e-006	-2,6478e-002	-8,3469e-005	-3,1377e-005	
9600,000000	-4,4004e-006	-2,6478e-002	-1,1382e-004	-1,6262e-005	
9700,000000	-4,8022e-005	-1,8913e-002	-1,2520e-004	-1,8941e-005	
9800,000000	-5,7014e-005	3,9952e+001	6,6017e-004	-8,6095e-006	
9900,000000	-1,1671e-005	3,9952e+001	5,5317e-003	8,2268e-006	
10000,000000	-7,4615e-006	3,9955e+001	9,8835e-003	-1,2627e-005	
10100,000000	-8,6095e-006	3,9955e+001	1,3708e-002	-9,3748e-006	
10200,000000	-5,1657e-006	3,9952e+001	1,7092e-002	2,0854e-005	
10300,000000	-5,2613e-005	3,9948e+001	2,0351e-002	4,2665e-005	
10400,000000	-1,0331e-005	3,9944e+001	2,3163e-002	8,7434e-005	
10500,000000	-4,8787e-005	3,9948e+001	2,5743e-002	9,1069e-005	
10600,000000	-3,3673e-005	3,9955e+001	2,8277e-002	1,2723e-004	
10700,000000	-1,2819e-005	3,9948e+001	3,0462e-002	1,2340e-004	
10800,000000	-1,6454e-005	3,9952e+001	3,2504e-002	1,2417e-004	
10900,000000	-5,3570e-006	3,9944e+001	3,4332e-002	1,3450e-004	
11000,000000	-5,7014e-005	3,9955e+001	3,6173e-002	1,6492e-004	
11100,000000	-2,6020e-005	3,9948e+001	3,7717e-002	2,1294e-004	
11200,000000	-6,1223e-005	3,9952e+001	3,9140e-002	2,0529e-004	
11300,000000	-1,5306e-005	3,9952e+001	4,0589e-002	2,3456e-004	
11400,000000	1,1479e-006	3,9955e+001	4,1822e-002	2,1256e-004	
11500,000000	-1,1479e-006	3,9948e+001	4,2987e-002	2,2059e-004	
11600,000000	-1,5497e-005	3,9963e+001	4,4041e-002	2,2595e-004	
11700,000000	-5,6249e-005	3,9944e+001	4,5077e-002	2,5809e-004	
11800,000000	-2,9846e-005	3,9952e+001	4,5957e-002	2,8258e-004	
11900,000000	-4,3813e-005	3,9955e+001	4,6822e-002	2,9043e-004	
12000,000000	-7,8442e-006	3,9948e+001	4,7615e-002	2,7895e-004	
12100,000000	-3,1185e-005	3,9944e+001	4,8378e-002	2,7876e-004	
12200,000000	-1,7602e-005	3,9955e+001	4,9038e-002	3,0669e-004	
12300,000000	-4,5535e-005	3,9955e+001	4,9645e-002	3,0707e-004	
12400,000000	-3,0994e-005	3,9955e+001	5,0252e-002	3,3137e-004	
12500,000000	-4,7256e-005	3,9955e+001	5,0791e-002	3,1185e-004	
12600,000000	-1,0140e-005	3,9959e+001	5,1330e-002	3,4074e-004	
12700,000000	-1,2819e-005	3,9952e+001	5,1815e-002	3,1262e-004	
12800,000000	-4,4195e-005	3,9952e+001	5,2248e-002	3,4342e-004	
12900,000000	-2,3341e-005	3,9952e+001	5,2631e-002	3,6217e-004	
13000,000000	-3,8073e-005	3,9955e+001	5,3018e-002	3,7767e-004	
13100,000000	-9,5661e-007	3,9952e+001	5,3363e-002	3,5739e-004	
13200,000000	-8,4182e-006	3,9955e+001	5,3754e-002	3,4304e-004	
13300,000000	3,4438e-006	3,9952e+001	5,4062e-002	3,4036e-004	
13400,000000	-3,9986e-005	3,9952e+001	5,4384e-002	3,7040e-004	
13500,000000	-2,2193e-005	3,9955e+001	5,4631e-002	4,0158e-004	
13600,000000	-3,4247e-005	3,9948e+001	5,4889e-002	3,5988e-004	
13700,000000	-3,8264e-007	3,9944e+001	5,5158e-002	3,9106e-004	
13800,000000	-3,8264e-006	3,9952e+001	5,5412e-002	3,6523e-004	
13900,000000	1,2819e-005	3,9952e+001	5,5606e-002	3,9699e-004	
14000,000000	-2,9846e-005	3,9959e+001	5,5799e-002	3,7843e-004	
14100,000000	-3,3099e-005	3,9959e+001	5,6004e-002	4,1593e-004	
14200,000000	4,4004e-006	3,9948e+001	5,6205e-002	4,0598e-004	
14300,000000	-4,0178e-006	3,9959e+001	5,6384e-002	3,8341e-004	
14400,000000	1,1479e-005	3,9959e+001	5,6562e-002	3,9336e-004	
14500,000000	-2,9464e-005	3,9959e+001	5,6725e-002	4,0005e-004	
14600,000000	8,9921e-006	3,9955e+001	5,6869e-002	4,4922e-004	
14700,000000	-3,9030e-005	3,9948e+001	5,6998e-002	4,2512e-004	
14800,000000	9,3748e-006	3,9952e+001	5,7127e-002	4,5343e-004	
14900,000000	1,2053e-005	3,9952e+001	5,7275e-002	3,9833e-004	
15000,000000	1,8367e-005	3,9955e+001	5,7412e-002	4,3449e-004	
15100,000000	-9,9487e-006	3,9948e+001	5,7518e-002	4,1957e-004	
15200,000000	-2,0471e-005	3,9955e+001	5,7647e-002	4,5286e-004	
15300,000000	-1,9132e-005	3,9948e+001	5,7749e-002	4,4329e-004	
15400,000000	5,3570e-006	3,9948e+001	5,7871e-002	4,5649e-004	
15500,000000	2,2959e-005	3,9952e+001	5,7962e-002	4,3296e-004	
15600,000000	-3,0611e-005	3,9955e+001	5,8079e-002	4,2952e-004	
15700,000000	-6,1223e-006	3,9952e+001	5,8129e-002	4,7505e-004	
15800,000000	-1,0714e-005	3,9948e+001	5,8246e-002	4,6702e-004	
15900,000000	2,2193e-005	3,9955e+001	5,8300e-002	4,5343e-004	
16000,000000	-6,1223e-006	3,9959e+001	5,8455e-002	4,3583e-004	
16100,000000	3,1759e-005	3,9944e+001	5,8497e-002	4,4616e-004	
16200,000000	-1,1288e-005	3,9944e+001	5,8573e-002	4,4100e-004	
16300,000000	-1,1479e-005	3,9952e+001	5,8652e-002	4,8978e-004	
16400,000000	-1,8558e-005	3,9963e+001	5,8698e-002	4,6434e-004	
16500,000000	1,4540e-005	3,9963e+001	5,8815e-002	4,8366e-004	
16600,000000	3,0803e-005	3,9959e+001	5,8861e-002	4,5381e-004	
16700,000000	1,1479e-005	3,9944e+001	5,8941e-002	4,4406e-004	
16800,000000	2,0471e-005	3,9944e+001	5,9001e-002	4,3717e-004	
16900,000000	-1,4923e-005	3,9959e+001	5,9070e-002	4,7467e-004	
17000,000000	1,8750e-005	3,9948e+001	5,9085e-002	4,8309e-004	
17100,000000	-3,4438e-006	3,9952e+001	5,9172e-002	4,5075e-004	
17200,000000	3,9030e-005	3,9948e+001	5,9244e-002	4,7563e-004	
17300,000000	8,6095e-006	3,9948e+001	5,9282e-002	4,4865e-004	
17400,000000	2,7168e-005	3,9955e+001	5,9324e-002	4,9476e-004	
17500,000000	2,2959e-006	3,9959e+001	5,9381e-002	4,7390e-004	
17600,000000	6,6963e-006	3,9955e+001	5,9430e-002	4,9839e-004	
17700,000000	5,1274e-005	3,9944e+001	5,9472e-002	4,6778e-004	
17800,000000	5,2422e-005	3,9944e+001	5,9567e-002	4,7524e-004	
17900,000000	2,6020e-005	3,9952e+001	5,9563e-002	4,6663e-004	
18000,000000	-5,7396e-006	3,9944e+001	5,9639e-002	4,9705e-004	
18100,000000	7,6529e-006	3,9948e+001	5,9650e-002	5,0892e-004	
18200,000000	2,6785e-005	3,9936e+001	5,9734e-002	5,2403e-004	
18300,000000	4,4961e-005	3,9952e+001	5,9764e-002	4,7199e-004	
18400,000000	2,2959e-006	3,9959e+001	5,9802e-002	4,8366e-004	
18500,000000	1,6071e-005	3,9948e+001	5,9825e-002	5,1753e-004	
18600,000000	1,9706e-005	3,9963e+001	5,9878e-002	5,1351e-004	
18700,000000	4,3621e-005	2,9489e+001	5,9927e-002	4,8424e-004	
18800,000000	1,2245e-005	1,3315e+000	5,8580e-002	4,6166e-004	
18900,000000	7,8442e-006	-7,5652e-002	5,4293e-002	4,9151e-004	
19000,000000	2,4872e-005	-4,9174e-002	4,9994e-002	4,8022e-004	
19100,000000	3,2142e-005	-2,2695e-002	4,6458e-002	4,6740e-004	
19200,000000	7,8442e-006	-1,5130e-002	4,3286e-002	4,4559e-004	
19300,000000	1,1288e-005	-2,6478e-002	4,0350e-002	3,9986e-004	
19400,000000	8,8008e-006	-2,2695e-002	3,7508e-002	3,8647e-004	
19500,000000	6,1606e-005	-2,2695e-002	3,4993e-002	3,7882e-004	
19600,000000	5,7396e-005	-2,6478e-002	3,2697e-002	3,7250e-004	
19700,000000	5,6440e-005	-3,0261e-002	3,0417e-002	3,4553e-004	
19800,000000	4,8404e-005	-2,2695e-002	2,8452e-002	3,2716e-004	
19900,000000	2,9081e-005	-3,0261e-002	2,6634e-002	2,9827e-004	
20000,000000	2,9655e-005	-1,8913e-002	2,4946e-002	3,4074e-004	
20100,000000	4,0369e-005	-2,6478e-002	2,3250e-002	3,3290e-004	
20200,000000	3,0037e-005	-2,2695e-002	2,1793e-002	3,1300e-004	
20300,000000	1,5688e-005	-2,6478e-002	2,0473e-002	2,6249e-004	
20400,000000	1,5114e-005	-2,6478e-002	1,9171e-002	2,5427e-004	
20500,000000	1,5688e-005	-3,0261e-002	1,8010e-002	2,6517e-004	
20600,000000	5,3187e-005	-3,4043e-002	1,6937e-002	2,6211e-004	
20700,000000	4,8022e-005	-3,0261e-002	1,5939e-002	2,1581e-004	
20800,000000	3,5395e-005	-2,2695e-002	1,4998e-002	1,9783e-004	
20900,000000	6,0266e-005	-2,6478e-002	1,4144e-002	1,9936e-004	
21000,000000	5,8544e-005	-2,2695e-002	1,3382e-002	2,2040e-004	
21100,000000	8,0738e-005	-2,6478e-002	1,2539e-002	1,9687e-004	
21200,000000	7,4998e-005	-3,0261e-002	1,1849e-002	1,7563e-004	
21300,000000	3,0611e-005	-3,4043e-002	1,1249e-002	1,5727e-004	
21400,000000	3,6734e-005	-1,5130e-002	1,0676e-002	2,0242e-004	
21500,000000	5,4527e-005	-2,2695e-002	1,0050e-002	1,8424e-004	
21600,000000	2,2576e-005	-2,6478e-002	9,5459e-003	1,6932e-004	
21700,000000	1,7602e-005	-1,8913e-002	9,0678e-003	1,6722e-004	
21800,000000	3,2525e-005	-1,5130e-002	8,6011e-003	1,5994e-004	
21900,000000	3,5968e-005	-1,5130e-002	8,1610e-003	1,6626e-004	
22000,000000	3,8838e-005	-2,2695e-002	7,7816e-003	1,4866e-004	
22100,000000	2,6211e-005	-3,0261e-002	7,4364e-003	1,3507e-004	
22200,000000	2,4872e-005	-2,6478e-002	7,0987e-003	1,4158e-004	
22300,000000	4,6874e-005	-1,8913e-002	6,7458e-003	1,5325e-004	
22400,000000	4,0752e-005	-2,6478e-002	6,4461e-003	8,7817e-005	
22500,000000	3,5968e-005	-1,8913e-002	6,1957e-003	9,9296e-005	
22600,000000	1,7219e-005	-1,5130e-002	5,9149e-003	1,0810e-004	
22700,000000	6,5432e-005	-2,6478e-002	5,6759e-003	1,1479e-004	
22800,000000	6,2562e-005	-3,0261e-002	5,4293e-003	8,1120e-005	
22900,000000	4,6109e-005	-2,2695e-002	5,2130e-003	7,7294e-005	
23000,000000	5,0509e-005	-3,0261e-002	5,0157e-003	8,1120e-005	
23100,000000	5,7396e-005	-3,0261e-002	4,8260e-003	9,8722e-005	
23200,000000	6,6197e-005	-2,2695e-002	4,5756e-003	8,1312e-005	
23300,000000	5,4909e-005	-2,2695e-002	4,4390e-003	6,2945e-005	
23400,000000	3,9412e-005	-2,6478e-002	4,2797e-003	6,1032e-005	
23500,000000	4,1708e-005	-3,4043e-002	4,1393e-003	9,6043e-005	
23600,000000	6,3519e-005	-2,6478e-002	3,9534e-003	7,5572e-005	
23700,000000	1,6454e-005	-2,6478e-002	3,8206e-003	6,9832e-005	
23800,000000	2,6402e-005	-2,6478e-002	3,6992e-003	9,0686e-005	
23900,000000	3,3099e-005	-2,2695e-002	3,5285e-003	9,4322e-005	
24000,000000	5,2805e-005	-2,2695e-002	3,4260e-003	8,6286e-005	
24100,000000	2,5637e-005	-1,8913e-002	3,3312e-003	7,9972e-005	
24200,000000	1,3201e-005	-3,0261e-002	3,2249e-003	7,2128e-005	
24300,000000	1,5306e-005	-2,6478e-002	3,1453e-003	7,3850e-005	
24400,000000	5,4718e-005	-3,4043e-002	3,0239e-003	9,6235e-005	
24500,000000	3,9412e-005	-3,0261e-002	2,9214e-003	3,8647e-005	
24600,000000	2,4680e-005	-2,6478e-002	2,8759e-003	4,3047e-005	
24700,000000	1,4923e-005	-2,6478e-002	2,8000e-003	5,4335e-005	
24800,000000	6,2180e-005	-3,0261e-002	2,7128e-003	7,5381e-005	
24900,000000	5,1083e-005	-2,6478e-002	2,6293e-003	4,9744e-005	
25000,000000	6,4284e-005	-2,6478e-002	2,5458e-003	4,0752e-005	
25100,000000	2,3533e-005	-2,6478e-002	2,4775e-003	4,4961e-005	
25200,000000	3,7499e-005	-3,7826e-002	2,4282e-003	8,1120e-005	
25300,000000	4,7065e-005	-3,0261e-002	2,3371e-003	9,1260e-005	
25400,000000	5,3761e-005	-1,8913e-002	2,2651e-003	7,1363e-005	
25500,000000	1,4349e-005	-1,8913e-002	2,2006e-003	7,2894e-005	
25600,000000	2,3724e-005	-2,6478e-002	2,1550e-003	2,9272e-005	
25700,000000	1,7410e-005	-2,6478e-002	2,1095e-003	3,3290e-005	
25800,000000	6,7919e-005	-2,2695e-002	2,0943e-003	4,5152e-005	
25900,000000	5,9310e-005	-2,2695e-002	2,0374e-003	5,3379e-005	
26000,000000	5,1083e-005	-2,6478e-002	1,9501e-003	5,3187e-005	
26100,000000	6,4475e-005	-1,8913e-002	1,9160e-003	5,8736e-005	
26200,000000	1,9132e-007	-3,0261e-002	1,8743e-003	4,1899e-005	
26300,000000	1,5306e-005	-3,0261e-002	1,8287e-003	5,7588e-005	
26400,000000	8,8008e-006	-3,0261e-002	1,8022e-003	5,0318e-005	
26500,000000	6,3136e-005	-2,2695e-002	1,7680e-003	5,4909e-005	
26600,000000	5,4527e-005	-2,6478e-002	1,7301e-003	2,2959e-005	
26700,000000	4,1899e-005	-2,2695e-002	1,6808e-003	2,8507e-005	
26800,000000	6,1223e-005	-2,2695e-002	1,6504e-003	2,3150e-005	
26900,000000	1,4540e-005	-2,6478e-002	1,6163e-003	1,7410e-005	
27000,000000	3,8073e-005	-1,5130e-002	1,6011e-003	6,7154e-005	
27100,000000	2,7359e-005	-2,2695e-002	1,5366e-003	6,6197e-005	
27200,000000	2,8316e-005	-2,6478e-002	1,5138e-003	7,0215e-005	
27300,000000	1,7984e-005	-2,6478e-002	1,4607e-003	1,5114e-005	
27400,000000	1,7602e-005	-2,2695e-002	1,4911e-003	3,5395e-005	
27500,000000	7,8442e-006	-2,6478e-002	1,4569e-003	2,6402e-005	
27600,000000	6,4667e-005	-1,8913e-002	1,4152e-003	5,1848e-005	
27700,000000	5,6823e-005	-2,2695e-002	1,3924e-003	1,6836e-005	
27800,000000	5,0509e-005	-2,2695e-002	1,3659e-003	2,5063e-005	
27900,000000	2,7933e-005	-3,0261e-002	1,3393e-003	1,2819e-005	
28000,000000	4,5917e-005	-3,0261e-002	1,3279e-003	5,6631e-005	
28100,000000	4,3239e-005	-2,2695e-002	1,2558e-003	3,3099e-005	
28200,000000	6,3901e-005	-3,7826e-002	1,2407e-003	3,8073e-005	
28300,000000	1,9132e-006	-2,2695e-002	1,2293e-003	2,1428e-005	
28400,000000	1,8367e-005	-2,6478e-002	1,2141e-003	6,0458e-005	
28500,000000	2,4298e-005	-3,0261e-002	1,1913e-003	5,2039e-005	
28600,000000	2,2959e-005	-2,2695e-002	1,1648e-003	6,3710e-005	
28700,000000	1,1479e-005	3,7550e+001	1,0699e-003	1,8558e-005	
28800,000000	2,5063e-005	3,9955e+001	3,3198e-003	7,1363e-005	
28900,000000	5,7396e-005	3,9944e+001	7,9827e-003	4,0560e-005	
29000,000000	5,3953e-005	3,9955e+001	1,2088e-002	7,2511e-005	
29100,000000	1,1479e-005	3,9959e+001	1,5677e-002	8,4755e-005	
29200,000000	1,6836e-005	3,9952e+001	1,9152e-002	1,2761e-004	
29300,000000	1,2053e-005	3,9952e+001	2,2089e-002	1,1460e-004	
29400,000000	6,0266e-005	3,9944e+001	2,4813e-002	1,5688e-004	
29500,000000	2,2002e-005	3,9955e+001	2,7458e-002	1,4732e-004	
29600,000000	1,5497e-005	3,9944e+001	2,9704e-002	1,9955e-004	
29700,000000	9,9487e-006	3,9952e+001	3,1790e-002	1,9323e-004	
29800,000000	4,5343e-005	3,9944e+001	3,3756e-002	2,2978e-004	
29900,000000	2,9081e-005	3,9948e+001	3,5668e-002	2,0204e-004	
30000,000000	4,7830e-005	3,9955e+001	3,7296e-002	2,6919e-004	
30100,000000	-1,1479e-006	3,9944e+001	3,8745e-002	2,6020e-004	
30200,000000	4,3239e-005	3,9948e+001	4,0270e-002	3,0688e-004	
30300,000000	5,4144e-005	3,9948e+001	4,1590e-002	2,8832e-004	
30400,000000	4,8022e-005	3,9952e+001	4,2782e-002	3,0707e-004	
30500,000000	2,0280e-005	3,9955e+001	4,3863e-002	2,9846e-004	
30600,000000	1,4158e-005	3,9959e+001	4,4975e-002	3,4744e-004	
30700,000000	1,0331e-005	3,9955e+001	4,5904e-002	3,2869e-004	
30800,000000	4,3430e-005	3,9955e+001	4,6841e-002	3,7403e-004	
30900,000000	4,7256e-005	3,9952e+001	4,7722e-002	3,4094e-004	
31000,000000	7,4615e-006	3,9952e+001	4,8492e-002	3,6944e-004	
31100,000000	2,7933e-005	3,9948e+001	4,9167e-002	4,0790e-004	
31200,000000	1,3393e-006	3,9944e+001	4,9816e-002	4,0350e-004	
31300,000000	3,7308e-005	3,9952e+001	5,0495e-002	4,2186e-004	
31400,000000	1,3201e-005	3,9955e+001	5,1072e-002	3,8188e-004	
31500,000000	5,9501e-005	3,9952e+001	5,1626e-002	4,2856e-004	
31600,000000	4,7065e-005	3,9944e+001	5,2168e-002	3,9336e-004	
31700,000000	1,3584e-005	3,9952e+001	5,2643e-002	4,1785e-004	
31800,000000	4,0943e-005	3,9952e+001	5,3045e-002	4,6740e-004	
31900,000000	1,5688e-005	3,9944e+001	5,3443e-002	4,2856e-004	
32000,000000	2,1237e-005	3,9944e+001	5,3883e-002	4,6606e-004	
32100,000000	1,2627e-005	3,9948e+001	5,4225e-002	4,5133e-004	
32200,000000	1,2245e-005	3,9952e+001	5,4589e-002	4,7620e-004	
32300,000000	4,4961e-005	3,9959e+001	5,4927e-002	4,7888e-004	
32400,000000	6,1606e-005	3,9955e+001	5,5215e-002	4,5343e-004	
32500,000000	4,9744e-005	3,9952e+001	5,5496e-002	4,4961e-004	
32600,000000	7,2320e-005	3,9948e+001	5,5784e-002	4,6778e-004	
32700,000000	3,5395e-005	3,9955e+001	5,6031e-002	4,4712e-004	
32800,000000	6,2754e-005	3,9944e+001	5,6292e-002	4,8060e-004	
32900,000000	5,2039e-005	3,9955e+001	5,6467e-002	4,6491e-004	
33000,000000	2,9081e-005	3,9959e+001	5,6729e-002	4,7371e-004	
33100,000000	1,7793e-005	3,9948e+001	5,6903e-002	4,7677e-004	
33200,000000	5,9118e-005	3,9959e+001	5,7089e-002	5,1580e-004	
33300,000000	3,9604e-005	3,9955e+001	5,7218e-002	4,8041e-004	
33400,000000	4,2091e-005	3,9955e+001	5,7450e-002	4,9724e-004	
33500,000000	7,6720e-005	3,9955e+001	5,7613e-002	5,1312e-004	
33600,000000	5,7970e-005	3,9948e+001	5,7749e-002	4,7850e-004	
33700,000000	3,3864e-005	3,9955e+001	5,7939e-002	4,9361e-004	
33800,000000	2,9081e-005	3,9944e+001	5,8038e-002	4,9323e-004	
33900,000000	7,6146e-005	3,9959e+001	5,8163e-002	5,2250e-004	
