sys1_isoPla_0003.rec ( 6091 Echant/voies ) Période acquisition :100ms
Date :24/07/2023 10:38:19
Temps	y_back[V]	u[V]	phi[V]	y_front[V]	
163400,000000	4,8366e-004	-2,6478e-002	1,3979e-003	4,5209e-004	
163500,000000	4,5343e-004	-1,8913e-002	1,3510e-003	4,7371e-004	
163600,000000	4,6529e-004	-1,8913e-002	1,3791e-003	4,5228e-004	
163700,000000	4,8175e-004	-2,6478e-002	1,3322e-003	4,5343e-004	
163800,000000	4,5554e-004	-3,0261e-002	1,3229e-003	4,7333e-004	
163900,000000	4,6682e-004	-2,2695e-002	1,3416e-003	4,5994e-004	
164000,000000	4,7945e-004	-2,6478e-002	1,2947e-003	4,5975e-004	
164100,000000	4,6032e-004	-2,6478e-002	1,2759e-003	4,6587e-004	
164200,000000	4,5879e-004	-2,2695e-002	1,2572e-003	4,5688e-004	
164300,000000	4,8730e-004	-2,6478e-002	1,2853e-003	4,5095e-004	
164400,000000	5,1045e-004	-2,2695e-002	1,2290e-003	4,6300e-004	
164500,000000	4,6759e-004	-2,2695e-002	1,2009e-003	4,8787e-004	
164600,000000	4,8615e-004	-3,0261e-002	1,1821e-003	4,5056e-004	
164700,000000	4,9820e-004	-1,1348e-002	1,1727e-003	4,6147e-004	
164800,000000	4,7390e-004	-2,2695e-002	1,1634e-003	4,7850e-004	
164900,000000	4,8424e-004	-2,2695e-002	1,1727e-003	4,5286e-004	
165000,000000	5,0490e-004	-1,5130e-002	1,1634e-003	4,6185e-004	
165100,000000	5,1293e-004	-2,6478e-002	1,1258e-003	4,8634e-004	
165200,000000	4,9514e-004	-2,6478e-002	1,1352e-003	5,1389e-004	
165300,000000	5,0318e-004	-1,8913e-002	1,1540e-003	4,6663e-004	
165400,000000	5,0050e-004	-2,2695e-002	1,0977e-003	4,9361e-004	
165500,000000	5,0930e-004	-2,6478e-002	1,0977e-003	4,9552e-004	
165600,000000	5,0834e-004	-3,0261e-002	1,1164e-003	4,7314e-004	
165700,000000	5,1083e-004	-2,2695e-002	1,0508e-003	4,9265e-004	
165800,000000	4,9246e-004	-1,5130e-002	1,0883e-003	5,0872e-004	
165900,000000	5,1886e-004	-1,8913e-002	1,0602e-003	4,9744e-004	
166000,000000	5,0815e-004	-2,6478e-002	1,0508e-003	4,9801e-004	
166100,000000	4,8596e-004	-3,0261e-002	1,0414e-003	4,9801e-004	
166200,000000	5,1963e-004	-1,8913e-002	1,0132e-003	4,9495e-004	
166300,000000	5,1408e-004	-2,2695e-002	1,0226e-003	4,9055e-004	
166400,000000	5,1580e-004	-1,5130e-002	1,0132e-003	5,0222e-004	
166500,000000	4,8864e-004	-1,8913e-002	1,0132e-003	5,0356e-004	
166600,000000	5,2537e-004	-3,0261e-002	1,0508e-003	4,8691e-004	
166700,000000	5,1561e-004	-1,8913e-002	1,0320e-003	5,0298e-004	
166800,000000	4,8749e-004	-2,2695e-002	9,8510e-004	5,1083e-004	
166900,000000	5,1332e-004	-3,4043e-002	1,0039e-003	4,9533e-004	
167000,000000	5,1446e-004	-2,6478e-002	9,8510e-004	4,9705e-004	
167100,000000	5,0777e-004	-2,6478e-002	9,6634e-004	5,0949e-004	
167200,000000	4,8232e-004	-3,0261e-002	9,4757e-004	5,1064e-004	
167300,000000	5,0949e-004	-2,6478e-002	9,8510e-004	5,0279e-004	
167400,000000	5,0279e-004	-1,1348e-002	9,3819e-004	4,8500e-004	
167500,000000	4,9992e-004	-1,5130e-002	8,9128e-004	4,8538e-004	
167600,000000	4,9954e-004	-2,6478e-002	9,0066e-004	4,9667e-004	
167700,000000	5,0260e-004	-2,2695e-002	9,1005e-004	4,5994e-004	
167800,000000	5,0241e-004	-2,2695e-002	8,7252e-004	4,6472e-004	
167900,000000	5,0337e-004	-2,6478e-002	8,5375e-004	4,8003e-004	
168000,000000	4,8137e-004	-1,8913e-002	8,5375e-004	4,8691e-004	
168100,000000	4,8213e-004	-2,6478e-002	8,5375e-004	4,5592e-004	
168200,000000	4,9533e-004	-3,0261e-002	8,8190e-004	4,5439e-004	
168300,000000	4,9361e-004	-7,5652e-003	8,3499e-004	4,6797e-004	
168400,000000	4,5477e-004	-2,6478e-002	8,4437e-004	4,6816e-004	
168500,000000	4,6070e-004	-2,6478e-002	8,7252e-004	4,6587e-004	
168600,000000	4,6089e-004	-3,0261e-002	8,4437e-004	4,6529e-004	
168700,000000	4,8443e-004	3,9959e+001	8,0685e-004	4,7543e-004	
168800,000000	5,0700e-004	3,9952e+001	3,5276e-003	4,7735e-004	
168900,000000	4,8787e-004	3,9955e+001	7,9559e-003	4,8653e-004	
169000,000000	5,1121e-004	3,9955e+001	1,1643e-002	5,2767e-004	
169100,000000	5,0050e-004	3,9952e+001	1,4889e-002	5,1580e-004	
169200,000000	4,5994e-004	3,9952e+001	1,8116e-002	5,3857e-004	
169300,000000	4,6816e-004	3,9967e+001	2,0818e-002	5,7607e-004	
169400,000000	4,7486e-004	3,9948e+001	2,3295e-002	5,9195e-004	
169500,000000	4,5668e-004	3,9952e+001	2,5688e-002	5,9271e-004	
169600,000000	5,0700e-004	3,9952e+001	2,7921e-002	6,2390e-004	
169700,000000	4,5898e-004	3,9959e+001	2,9919e-002	6,1223e-004	
169800,000000	4,8156e-004	3,9944e+001	3,1767e-002	6,4973e-004	
169900,000000	5,1255e-004	3,9948e+001	3,3597e-002	6,3787e-004	
170000,000000	4,8175e-004	3,9955e+001	3,5173e-002	6,0706e-004	
170100,000000	5,0911e-004	3,9955e+001	3,6693e-002	6,4667e-004	
170200,000000	4,9476e-004	3,9955e+001	3,8072e-002	6,3538e-004	
170300,000000	4,6778e-004	3,9959e+001	3,9479e-002	6,5566e-004	
170400,000000	5,0279e-004	3,9952e+001	4,0680e-002	7,0406e-004	
170500,000000	4,6242e-004	3,9948e+001	4,1825e-002	6,6293e-004	
170600,000000	4,6606e-004	3,9948e+001	4,2969e-002	7,1057e-004	
170700,000000	5,0375e-004	3,9959e+001	4,3936e-002	7,0330e-004	
170800,000000	4,6682e-004	3,9952e+001	4,4892e-002	6,6848e-004	
170900,000000	5,1121e-004	3,9959e+001	4,5746e-002	7,1899e-004	
171000,000000	5,1542e-004	3,9955e+001	4,6656e-002	6,9029e-004	
171100,000000	5,0107e-004	3,9948e+001	4,7416e-002	7,0005e-004	
171200,000000	5,1370e-004	3,9952e+001	4,8120e-002	7,0292e-004	
171300,000000	4,5764e-004	3,9955e+001	4,8861e-002	6,9756e-004	
171400,000000	4,6491e-004	3,9944e+001	4,9537e-002	7,3927e-004	
171500,000000	4,6969e-004	3,9963e+001	5,0099e-002	7,4003e-004	
171600,000000	4,7123e-004	3,9952e+001	5,0672e-002	7,4214e-004	
171700,000000	5,2173e-004	3,9948e+001	5,1235e-002	7,5936e-004	
171800,000000	4,6549e-004	3,9948e+001	5,1732e-002	7,2358e-004	
171900,000000	5,1140e-004	3,9944e+001	5,2229e-002	7,6758e-004	
172000,000000	5,1714e-004	3,9955e+001	5,2698e-002	7,3429e-004	
172100,000000	4,6816e-004	3,9948e+001	5,3139e-002	7,3295e-004	
172200,000000	5,2346e-004	3,9952e+001	5,3496e-002	7,6012e-004	
172300,000000	4,7716e-004	3,9952e+001	5,3843e-002	7,4175e-004	
172400,000000	4,6931e-004	3,9944e+001	5,4246e-002	7,6930e-004	
172500,000000	4,9342e-004	3,9940e+001	5,4612e-002	7,7064e-004	
172600,000000	4,6836e-004	3,9948e+001	5,4922e-002	7,6433e-004	
172700,000000	5,0394e-004	3,9952e+001	5,5194e-002	7,8365e-004	
172800,000000	5,0872e-004	3,9952e+001	5,5503e-002	7,5094e-004	
172900,000000	4,8022e-004	3,9959e+001	5,5813e-002	7,5457e-004	
173000,000000	5,2212e-004	3,9952e+001	5,6057e-002	7,7830e-004	
173100,000000	4,9227e-004	3,9944e+001	5,6320e-002	7,5036e-004	
173200,000000	5,0853e-004	3,9948e+001	5,6592e-002	7,7696e-004	
173300,000000	5,1638e-004	3,9952e+001	5,6770e-002	7,6184e-004	
173400,000000	4,8825e-004	3,9948e+001	5,7014e-002	7,6452e-004	
173500,000000	5,0279e-004	3,9948e+001	5,7202e-002	8,0393e-004	
173600,000000	4,9820e-004	3,9948e+001	5,7399e-002	8,1216e-004	
173700,000000	4,7983e-004	3,9955e+001	5,7596e-002	7,9379e-004	
173800,000000	5,1217e-004	3,9944e+001	5,7783e-002	8,1867e-004	
173900,000000	4,7830e-004	3,9955e+001	5,7952e-002	7,7409e-004	
174000,000000	5,0375e-004	3,9952e+001	5,8121e-002	8,2421e-004	
174100,000000	5,3608e-004	3,9952e+001	5,8243e-002	8,0489e-004	
174200,000000	5,2001e-004	3,9952e+001	5,8421e-002	7,7830e-004	
174300,000000	5,3934e-004	3,9952e+001	5,8581e-002	8,0776e-004	
174400,000000	5,1753e-004	3,9948e+001	5,8693e-002	7,7830e-004	
174500,000000	4,8481e-004	3,9952e+001	5,8862e-002	8,0757e-004	
174600,000000	5,2173e-004	3,9952e+001	5,8947e-002	8,1943e-004	
174700,000000	4,8730e-004	3,9963e+001	5,9059e-002	8,1216e-004	
174800,000000	5,2767e-004	3,9948e+001	5,9191e-002	8,2479e-004	
174900,000000	5,3302e-004	3,9952e+001	5,9331e-002	7,8633e-004	
175000,000000	5,4010e-004	3,9948e+001	5,9463e-002	7,9532e-004	
175100,000000	5,2900e-004	3,9955e+001	5,9519e-002	7,9226e-004	
175200,000000	4,9055e-004	3,9952e+001	5,9660e-002	8,0699e-004	
175300,000000	5,2996e-004	3,9952e+001	5,9744e-002	8,3091e-004	
175400,000000	4,9265e-004	3,9959e+001	5,9810e-002	8,1981e-004	
175500,000000	5,3685e-004	3,9952e+001	5,9904e-002	8,3933e-004	
175600,000000	5,3379e-004	3,9952e+001	6,0007e-002	7,9475e-004	
175700,000000	5,4565e-004	3,9955e+001	6,0101e-002	8,1273e-004	
175800,000000	5,2881e-004	3,9948e+001	6,0157e-002	7,9915e-004	
175900,000000	5,0031e-004	3,9952e+001	6,0279e-002	8,3933e-004	
176000,000000	4,9992e-004	3,9955e+001	6,0326e-002	8,2727e-004	
176100,000000	5,1389e-004	3,9955e+001	6,0420e-002	8,4679e-004	
176200,000000	5,4680e-004	3,9955e+001	6,0476e-002	8,1522e-004	
176300,000000	5,0145e-004	3,9948e+001	6,0560e-002	8,3053e-004	
176400,000000	5,2001e-004	3,9959e+001	6,0570e-002	8,3837e-004	
176500,000000	5,0566e-004	3,9959e+001	6,0673e-002	8,3914e-004	
176600,000000	5,5196e-004	3,9948e+001	6,0692e-002	8,2594e-004	
176700,000000	5,3092e-004	3,9959e+001	6,0795e-002	8,2096e-004	
176800,000000	5,3015e-004	3,9952e+001	6,0832e-002	7,9762e-004	
176900,000000	5,1236e-004	3,9952e+001	6,0879e-002	8,4698e-004	
177000,000000	5,4737e-004	3,9940e+001	6,0907e-002	8,1541e-004	
177100,000000	5,5196e-004	3,9955e+001	6,1011e-002	8,1962e-004	
177200,000000	5,1485e-004	3,9959e+001	6,1001e-002	8,0183e-004	
177300,000000	5,1466e-004	3,9952e+001	6,1076e-002	8,4717e-004	
177400,000000	5,1351e-004	3,9952e+001	6,1114e-002	8,1350e-004	
177500,000000	5,6115e-004	3,9952e+001	6,1208e-002	8,4583e-004	
177600,000000	5,1619e-004	3,9952e+001	6,1236e-002	8,1790e-004	
177700,000000	5,4718e-004	3,9959e+001	6,1264e-002	8,5559e-004	
177800,000000	5,2384e-004	3,9948e+001	6,1348e-002	8,0699e-004	
177900,000000	5,6593e-004	3,9955e+001	6,1358e-002	8,3129e-004	
178000,000000	5,1657e-004	3,9959e+001	6,1433e-002	8,4928e-004	
178100,000000	5,1867e-004	3,9952e+001	6,1433e-002	8,5004e-004	
178200,000000	5,4622e-004	3,9948e+001	6,1517e-002	8,5999e-004	
178300,000000	5,4450e-004	3,9959e+001	6,1527e-002	8,1484e-004	
178400,000000	5,1925e-004	3,9952e+001	6,1583e-002	8,6056e-004	
178500,000000	5,1504e-004	3,9955e+001	6,1592e-002	8,1637e-004	
178600,000000	5,6574e-004	3,9959e+001	6,1649e-002	8,4602e-004	
178700,000000	5,1370e-004	3,9955e+001	6,1695e-002	8,2670e-004	
178800,000000	5,5254e-004	3,9952e+001	6,1705e-002	8,5750e-004	
178900,000000	5,4067e-004	3,9948e+001	6,1742e-002	8,7185e-004	
179000,000000	5,6842e-004	3,9952e+001	6,1771e-002	8,3263e-004	
179100,000000	5,2728e-004	3,9952e+001	6,1817e-002	8,6535e-004	
179200,000000	5,1944e-004	3,9948e+001	6,1817e-002	8,4870e-004	
179300,000000	5,6134e-004	3,9948e+001	6,1902e-002	8,6324e-004	
179400,000000	5,3398e-004	3,9948e+001	6,1921e-002	8,2555e-004	
179500,000000	5,5981e-004	3,9952e+001	6,1949e-002	8,7070e-004	
179600,000000	5,3551e-004	3,9948e+001	6,2014e-002	8,7262e-004	
179700,000000	5,7110e-004	3,9959e+001	6,2005e-002	8,4048e-004	
179800,000000	5,3283e-004	3,9959e+001	6,2061e-002	8,7281e-004	
179900,000000	5,1829e-004	3,9952e+001	6,2061e-002	8,4545e-004	
180000,000000	5,7167e-004	3,9952e+001	6,2090e-002	8,5769e-004	
180100,000000	5,2671e-004	3,9959e+001	6,2136e-002	8,4220e-004	
180200,000000	5,4928e-004	3,9963e+001	6,2127e-002	8,6937e-004	
180300,000000	5,6153e-004	3,9955e+001	6,2183e-002	8,8238e-004	
180400,000000	5,5368e-004	3,9959e+001	6,2212e-002	8,3550e-004	
180500,000000	5,6019e-004	3,9955e+001	6,2230e-002	8,8371e-004	
180600,000000	5,3570e-004	3,9948e+001	6,2268e-002	8,3608e-004	
180700,000000	5,6956e-004	3,9959e+001	6,2258e-002	8,3761e-004	
180800,000000	5,3226e-004	3,9963e+001	6,2324e-002	8,7702e-004	
180900,000000	5,3532e-004	3,9940e+001	6,2277e-002	8,3933e-004	
181000,000000	5,9099e-004	3,9963e+001	6,2333e-002	8,6764e-004	
181100,000000	5,3953e-004	3,9955e+001	6,2390e-002	8,5808e-004	
181200,000000	5,9004e-004	3,9952e+001	6,2362e-002	8,7166e-004	
181300,000000	5,7071e-004	3,9955e+001	6,2427e-002	8,5483e-004	
181400,000000	5,4259e-004	3,9959e+001	6,2427e-002	8,4124e-004	
181500,000000	5,6995e-004	3,9952e+001	6,2418e-002	8,8333e-004	
181600,000000	5,5962e-004	3,9955e+001	6,2474e-002	8,3722e-004	
181700,000000	5,8372e-004	3,9955e+001	6,2455e-002	8,4679e-004	
181800,000000	5,6268e-004	3,9955e+001	6,2530e-002	9,0055e-004	
181900,000000	5,8544e-004	3,9959e+001	6,2549e-002	8,5138e-004	
182000,000000	5,8219e-004	3,9952e+001	6,2549e-002	8,9672e-004	
182100,000000	5,4450e-004	3,9944e+001	6,2568e-002	8,8142e-004	
182200,000000	5,8831e-004	3,9959e+001	6,2577e-002	8,5616e-004	
182300,000000	5,9348e-004	3,9948e+001	6,2643e-002	8,8869e-004	
182400,000000	5,3781e-004	3,9959e+001	6,2624e-002	8,6630e-004	
182500,000000	5,9233e-004	3,9959e+001	6,2634e-002	8,6879e-004	
182600,000000	5,4125e-004	3,9955e+001	6,2681e-002	8,7664e-004	
182700,000000	5,5215e-004	3,9955e+001	6,2643e-002	8,6229e-004	
182800,000000	6,0209e-004	3,9955e+001	6,2699e-002	8,9405e-004	
182900,000000	5,6000e-004	3,9955e+001	6,2746e-002	8,6382e-004	
183000,000000	5,6287e-004	3,9944e+001	6,2718e-002	9,0476e-004	
183100,000000	5,7148e-004	3,9952e+001	6,2765e-002	9,0112e-004	
183200,000000	5,8621e-004	3,9948e+001	6,2774e-002	8,5903e-004	
183300,000000	5,5502e-004	3,9940e+001	6,2812e-002	8,9768e-004	
183400,000000	5,4565e-004	3,9955e+001	6,2812e-002	8,6439e-004	
183500,000000	5,9061e-004	3,9952e+001	6,2849e-002	8,7989e-004	
183600,000000	5,4967e-004	3,9952e+001	6,2849e-002	8,4755e-004	
183700,000000	5,8640e-004	3,9952e+001	6,2840e-002	8,9653e-004	
183800,000000	5,5751e-004	3,9952e+001	6,2906e-002	8,9711e-004	
183900,000000	5,9922e-004	3,9963e+001	6,2887e-002	8,6286e-004	
184000,000000	5,4890e-004	3,9948e+001	6,2896e-002	8,8525e-004	
184100,000000	5,6631e-004	3,9948e+001	6,2859e-002	8,7530e-004	
184200,000000	5,8583e-004	3,9959e+001	6,2962e-002	9,0878e-004	
184300,000000	5,7492e-004	3,9959e+001	6,2934e-002	8,5827e-004	
184400,000000	6,1108e-004	3,9955e+001	6,2953e-002	9,0342e-004	
184500,000000	5,6249e-004	3,9948e+001	6,2953e-002	8,8926e-004	
184600,000000	6,1223e-004	3,9952e+001	6,2962e-002	9,0036e-004	
184700,000000	5,6019e-004	3,9944e+001	6,3028e-002	8,6707e-004	
184800,000000	5,9367e-004	3,9955e+001	6,2971e-002	9,0438e-004	
184900,000000	5,7243e-004	3,9944e+001	6,3018e-002	9,0935e-004	
185000,000000	6,1414e-004	3,9959e+001	6,3037e-002	8,8180e-004	
185100,000000	6,0381e-004	3,9952e+001	6,3084e-002	8,9615e-004	
185200,000000	5,7339e-004	3,9944e+001	6,3018e-002	8,7128e-004	
185300,000000	5,9539e-004	3,9955e+001	6,3056e-002	9,1165e-004	
185400,000000	6,0209e-004	3,9948e+001	6,3103e-002	8,6956e-004	
185500,000000	6,0898e-004	3,9948e+001	6,3103e-002	9,0954e-004	
185600,000000	5,6459e-004	3,9944e+001	6,3112e-002	8,9175e-004	
185700,000000	6,1146e-004	3,9959e+001	6,3103e-002	9,0897e-004	
185800,000000	5,6937e-004	3,9948e+001	6,3150e-002	8,7606e-004	
185900,000000	6,1108e-004	3,9948e+001	6,3150e-002	8,7778e-004	
186000,000000	5,6784e-004	3,9955e+001	6,3168e-002	8,9692e-004	
186100,000000	6,1893e-004	3,9963e+001	6,3168e-002	9,0610e-004	
186200,000000	5,9310e-004	3,9955e+001	6,3187e-002	8,7836e-004	
186300,000000	6,0592e-004	3,9952e+001	6,3140e-002	8,7874e-004	
186400,000000	5,7970e-004	3,9952e+001	6,3225e-002	9,1184e-004	
186500,000000	5,6268e-004	3,9952e+001	6,3225e-002	8,9405e-004	
186600,000000	6,1510e-004	3,9952e+001	6,3234e-002	9,1452e-004	
186700,000000	5,9425e-004	3,9959e+001	6,3234e-002	8,7204e-004	
186800,000000	5,9042e-004	3,9959e+001	6,3262e-002	9,2332e-004	
186900,000000	5,7110e-004	3,9952e+001	6,3234e-002	8,8295e-004	
187000,000000	6,2333e-004	3,9944e+001	6,3272e-002	9,2198e-004	
187100,000000	6,0439e-004	3,9959e+001	6,3272e-002	8,7721e-004	
187200,000000	6,2696e-004	3,9948e+001	6,3300e-002	9,1777e-004	
187300,000000	5,8812e-004	3,9963e+001	6,3272e-002	8,9577e-004	
187400,000000	6,0879e-004	3,9948e+001	6,3290e-002	9,2389e-004	
187500,000000	6,0362e-004	3,9952e+001	6,3309e-002	8,8218e-004	
187600,000000	6,3385e-004	3,9952e+001	6,3337e-002	9,0438e-004	
187700,000000	5,7913e-004	3,9959e+001	6,3290e-002	8,7836e-004	
187800,000000	5,9884e-004	3,9959e+001	6,3347e-002	9,1987e-004	
187900,000000	5,8066e-004	3,9948e+001	6,3347e-002	8,7434e-004	
188000,000000	6,2046e-004	3,9948e+001	6,3384e-002	9,0897e-004	
188100,000000	5,8238e-004	3,9955e+001	6,3375e-002	8,6917e-004	
188200,000000	5,9884e-004	3,9955e+001	6,3394e-002	9,2982e-004	
188300,000000	5,7052e-004	3,9948e+001	6,3365e-002	8,9711e-004	
188400,000000	6,1873e-004	3,9952e+001	6,3403e-002	9,2657e-004	
188500,000000	6,1529e-004	3,9955e+001	6,3412e-002	8,8410e-004	
188600,000000	6,1127e-004	3,9955e+001	6,3403e-002	9,3155e-004	
188700,000000	6,0132e-004	1,2902e+001	6,3459e-002	8,7644e-004	
188800,000000	5,8124e-004	2,4208e-001	6,1461e-002	8,6650e-004	
188900,000000	5,7741e-004	-7,5652e-003	5,7793e-002	8,6822e-004	
189000,000000	6,2313e-004	-1,8913e-002	5,4274e-002	8,7511e-004	
189100,000000	6,4705e-004	-1,5130e-002	5,1038e-002	8,5808e-004	
189200,000000	6,2218e-004	-3,4043e-002	4,7876e-002	8,1350e-004	
189300,000000	5,7186e-004	-1,8913e-002	4,5127e-002	8,0814e-004	
189400,000000	6,0132e-004	-2,2695e-002	4,2603e-002	8,2421e-004	
189500,000000	5,9807e-004	-3,0261e-002	4,0014e-002	8,0699e-004	
189600,000000	6,2237e-004	-2,6478e-002	3,7800e-002	8,1006e-004	
189700,000000	6,1472e-004	-1,8913e-002	3,5698e-002	7,8499e-004	
189800,000000	6,0075e-004	-2,6478e-002	3,3747e-002	7,3181e-004	
189900,000000	5,9405e-004	-2,2695e-002	3,1870e-002	7,3334e-004	
190000,000000	6,2237e-004	-1,8913e-002	3,0191e-002	7,2664e-004	
190100,000000	6,2677e-004	-2,2695e-002	2,8634e-002	7,4348e-004	
190200,000000	6,4514e-004	-2,6478e-002	2,7001e-002	7,2932e-004	
190300,000000	6,3787e-004	-1,5130e-002	2,5622e-002	7,0904e-004	
190400,000000	5,7703e-004	-2,2695e-002	2,4365e-002	6,9565e-004	
190500,000000	5,9310e-004	-2,2695e-002	2,3145e-002	6,9966e-004	
190600,000000	5,8851e-004	-2,2695e-002	2,1963e-002	7,0215e-004	
190700,000000	6,2677e-004	-2,2695e-002	2,0912e-002	7,1382e-004	
190800,000000	6,4743e-004	-2,6478e-002	1,9880e-002	6,8015e-004	
190900,000000	6,1969e-004	-2,6478e-002	1,8895e-002	6,5241e-004	
191000,000000	6,3634e-004	-3,0261e-002	1,8070e-002	6,5547e-004	
191100,000000	5,9138e-004	-1,1348e-002	1,7253e-002	6,3806e-004	
191200,000000	6,0018e-004	-1,5130e-002	1,6522e-002	6,7135e-004	
191300,000000	6,1472e-004	-3,0261e-002	1,5733e-002	6,8933e-004	
191400,000000	6,2907e-004	-1,5130e-002	1,5067e-002	6,7938e-004	
191500,000000	6,3251e-004	-1,8913e-002	1,4401e-002	6,3538e-004	
191600,000000	6,0898e-004	-2,6478e-002	1,3801e-002	6,2715e-004	
191700,000000	6,1338e-004	-2,6478e-002	1,3247e-002	6,2447e-004	
191800,000000	6,0706e-004	-1,5130e-002	1,2713e-002	6,2409e-004	
191900,000000	6,2352e-004	-2,6478e-002	1,2262e-002	6,5681e-004	
192000,000000	6,4514e-004	-3,0261e-002	1,1690e-002	6,6006e-004	
192100,000000	6,0687e-004	-2,2695e-002	1,1249e-002	6,3672e-004	
192200,000000	5,9405e-004	-1,8913e-002	1,0845e-002	6,1204e-004	
192300,000000	5,9157e-004	-2,6478e-002	1,0470e-002	6,2658e-004	
192400,000000	5,9118e-004	-2,2695e-002	1,0104e-002	6,4246e-004	
192500,000000	6,4131e-004	-3,0261e-002	9,7290e-003	6,3863e-004	
192600,000000	6,3098e-004	-1,8913e-002	9,4101e-003	6,1204e-004	
192700,000000	6,3385e-004	-2,6478e-002	9,0442e-003	6,0955e-004	
192800,000000	5,9520e-004	-2,2695e-002	8,7815e-003	5,8965e-004	
192900,000000	5,9405e-004	-2,6478e-002	8,5094e-003	6,3519e-004	
193000,000000	6,1663e-004	-1,8913e-002	8,1904e-003	6,3844e-004	
193100,000000	6,3098e-004	-2,2695e-002	7,9277e-003	6,3997e-004	
193200,000000	6,0515e-004	-2,2695e-002	7,6650e-003	6,2103e-004	
193300,000000	5,9271e-004	-3,4043e-002	7,4586e-003	5,9233e-004	
193400,000000	5,9291e-004	-3,0261e-002	7,2522e-003	6,1778e-004	
193500,000000	6,3959e-004	-2,2695e-002	7,0271e-003	6,1663e-004	
193600,000000	6,2964e-004	-3,0261e-002	6,8300e-003	5,9769e-004	
193700,000000	6,2428e-004	-3,0261e-002	6,6330e-003	5,8200e-004	
193800,000000	6,1166e-004	-3,0261e-002	6,4548e-003	5,9004e-004	
193900,000000	6,1338e-004	-2,2695e-002	6,2671e-003	5,8257e-004	
194000,000000	6,1223e-004	-2,6478e-002	6,1358e-003	6,1835e-004	
194100,000000	6,3289e-004	-2,6478e-002	5,9200e-003	6,2237e-004	
194200,000000	5,8793e-004	-2,2695e-002	5,7793e-003	6,1395e-004	
194300,000000	5,8468e-004	-2,6478e-002	5,6104e-003	5,9482e-004	
194400,000000	5,7416e-004	-2,6478e-002	5,5353e-003	5,8812e-004	
194500,000000	5,9195e-004	-1,8913e-002	5,3758e-003	6,2868e-004	
194600,000000	6,3040e-004	-3,0261e-002	5,2539e-003	6,2352e-004	
194700,000000	6,3060e-004	-2,6478e-002	5,1131e-003	5,9405e-004	
194800,000000	6,1893e-004	-3,4043e-002	4,9818e-003	5,8047e-004	
194900,000000	5,7588e-004	-2,6478e-002	4,8786e-003	5,8353e-004	
195000,000000	5,8315e-004	-2,6478e-002	4,7848e-003	6,1146e-004	
195100,000000	6,0152e-004	-1,5130e-002	4,6910e-003	6,2237e-004	
195200,000000	6,0266e-004	-2,6478e-002	4,5315e-003	6,1012e-004	
195300,000000	6,1261e-004	-2,6478e-002	4,4658e-003	6,2046e-004	
195400,000000	6,0400e-004	-2,2695e-002	4,3532e-003	5,6574e-004	
195500,000000	6,0496e-004	-3,0261e-002	4,3157e-003	5,7951e-004	
195600,000000	6,0630e-004	-2,6478e-002	4,2219e-003	5,6976e-004	
195700,000000	6,1395e-004	-3,0261e-002	4,1374e-003	6,2562e-004	
195800,000000	6,1720e-004	-2,6478e-002	3,9779e-003	6,1567e-004	
195900,000000	6,3251e-004	-2,2695e-002	3,9404e-003	6,1893e-004	
196000,000000	5,9444e-004	-2,2695e-002	3,8372e-003	6,0534e-004	
196100,000000	5,9176e-004	-2,2695e-002	3,7715e-003	5,7741e-004	
196200,000000	5,7913e-004	-3,0261e-002	3,7434e-003	5,7129e-004	
196300,000000	6,1089e-004	-2,2695e-002	3,6683e-003	5,8640e-004	
196400,000000	6,1682e-004	-2,6478e-002	3,6214e-003	6,1166e-004	
196500,000000	6,3021e-004	-1,5130e-002	3,5370e-003	6,1185e-004	
196600,000000	6,3002e-004	-2,6478e-002	3,4432e-003	5,9673e-004	
196700,000000	5,8047e-004	-1,8913e-002	3,3963e-003	5,7951e-004	
196800,000000	5,5866e-004	-2,2695e-002	3,3869e-003	5,7396e-004	
196900,000000	5,8219e-004	-1,8913e-002	3,3024e-003	5,9329e-004	
197000,000000	6,2907e-004	-2,2695e-002	3,2368e-003	6,0879e-004	
197100,000000	6,3289e-004	-7,5652e-003	3,1805e-003	5,9080e-004	
197200,000000	6,1453e-004	-2,2695e-002	3,1242e-003	5,6765e-004	
197300,000000	5,9405e-004	-1,5130e-002	3,0867e-003	5,6765e-004	
197400,000000	5,8946e-004	-2,6478e-002	3,0679e-003	5,8047e-004	
197500,000000	6,0783e-004	-2,6478e-002	3,0116e-003	6,0496e-004	
197600,000000	6,3117e-004	-1,8913e-002	2,9084e-003	6,0859e-004	
197700,000000	5,7913e-004	-3,0261e-002	2,8709e-003	5,8870e-004	
197800,000000	5,7473e-004	-1,5130e-002	2,8240e-003	5,8736e-004	
197900,000000	5,7722e-004	-3,0261e-002	2,7864e-003	5,9386e-004	
198000,000000	5,8870e-004	-3,4043e-002	2,7489e-003	6,0687e-004	
198100,000000	6,0285e-004	-1,8913e-002	2,7020e-003	6,1835e-004	
198200,000000	5,8200e-004	-2,2695e-002	2,6551e-003	5,6708e-004	
198300,000000	5,8028e-004	-3,4043e-002	2,6551e-003	5,9157e-004	
198400,000000	6,2639e-004	-1,5130e-002	2,6269e-003	6,0266e-004	
198500,000000	6,2983e-004	-2,2695e-002	2,5613e-003	5,7837e-004	
