sys2_polBas_0004.rec ( 4791 Echant/voies ) Période acquisition :100ms
Date :10/07/2023 17:32:35
Temps	y[V]	u[V]	phi[V]	
14800,000000	1,2532e-004	-2,2695e-002	3,3869e-003	
14900,000000	1,1173e-004	-2,2695e-002	3,2931e-003	
15000,000000	1,2015e-004	-2,6478e-002	3,2274e-003	
15100,000000	1,2245e-004	-2,2695e-002	3,1336e-003	
15200,000000	1,1403e-004	-2,2695e-002	3,0867e-003	
15300,000000	1,2551e-004	-2,6478e-002	2,9835e-003	
15400,000000	1,2627e-004	-1,8913e-002	2,9553e-003	
15500,000000	1,1441e-004	-1,8913e-002	2,9272e-003	
15600,000000	1,2551e-004	-1,8913e-002	2,8427e-003	
15700,000000	1,1709e-004	-2,2695e-002	2,8052e-003	
15800,000000	1,1498e-004	-1,5130e-002	2,7395e-003	
15900,000000	1,2455e-004	-1,5130e-002	2,6738e-003	
16000,000000	1,1747e-004	-2,6478e-002	2,6363e-003	
16100,000000	1,1556e-004	-1,8913e-002	2,5800e-003	
16200,000000	1,2570e-004	-1,5130e-002	2,5237e-003	
16300,000000	1,1843e-004	-3,0261e-002	2,4674e-003	
16400,000000	1,1441e-004	-1,5130e-002	2,4393e-003	
16500,000000	1,1690e-004	-2,2695e-002	2,3549e-003	
16600,000000	1,1058e-004	-2,6478e-002	2,3361e-003	
16700,000000	9,3939e-005	-1,8913e-002	2,3080e-003	
16800,000000	9,7957e-005	-2,2695e-002	2,2704e-003	
16900,000000	9,7765e-005	-1,8913e-002	2,2329e-003	
17000,000000	8,6860e-005	-1,8913e-002	2,1954e-003	
17100,000000	8,7434e-005	-2,6478e-002	2,1860e-003	
17200,000000	9,8148e-005	-2,6478e-002	2,1391e-003	
17300,000000	8,8773e-005	-1,8913e-002	2,1015e-003	
17400,000000	9,0112e-005	-1,5130e-002	2,0734e-003	
17500,000000	9,4896e-005	-1,5130e-002	2,0640e-003	
17600,000000	9,1452e-005	-2,2695e-002	1,9983e-003	
17700,000000	8,1120e-005	-3,0261e-002	1,9890e-003	
17800,000000	8,1503e-005	-2,6478e-002	1,9608e-003	
17900,000000	9,2026e-005	-1,5130e-002	1,9327e-003	
18000,000000	8,3608e-005	-2,2695e-002	1,8951e-003	
18100,000000	8,0929e-005	-1,1348e-002	1,8482e-003	
18200,000000	9,4513e-005	-1,1348e-002	1,8389e-003	
18300,000000	7,9972e-005	-2,2695e-002	1,8107e-003	
18400,000000	7,0215e-005	-2,6478e-002	1,7732e-003	
18500,000000	7,4041e-005	-2,2695e-002	1,7450e-003	
18600,000000	8,0929e-005	-2,2695e-002	1,7263e-003	
18700,000000	7,6911e-005	-1,8913e-002	1,7075e-003	
18800,000000	5,4335e-005	-2,2695e-002	1,7075e-003	
18900,000000	5,8544e-005	-1,8913e-002	1,6512e-003	
19000,000000	7,2511e-005	-1,8913e-002	1,6043e-003	
19100,000000	5,9692e-005	-1,5130e-002	1,6137e-003	
19200,000000	4,8022e-005	-2,2695e-002	1,5949e-003	
19300,000000	4,6491e-005	-1,8913e-002	1,5574e-003	
19400,000000	5,9692e-005	-2,2695e-002	1,5386e-003	
19500,000000	5,5101e-005	-2,6478e-002	1,5199e-003	
19600,000000	3,7499e-005	-1,8913e-002	1,5480e-003	
19700,000000	5,4335e-005	1,9919e+001	1,5386e-003	
19800,000000	7,7677e-005	1,9923e+001	2,7770e-003	
19900,000000	5,4909e-005	1,9923e+001	5,1694e-003	
20000,000000	5,2996e-005	1,9923e+001	7,7307e-003	
20100,000000	6,9641e-005	1,9923e+001	1,0048e-002	
20200,000000	6,4475e-005	1,9930e+001	1,2084e-002	
20300,000000	3,6734e-005	1,9927e+001	1,3942e-002	
20400,000000	7,0406e-005	1,9919e+001	1,5518e-002	
20500,000000	7,0215e-005	1,9927e+001	1,6944e-002	
20600,000000	5,7970e-005	1,9919e+001	1,8201e-002	
20700,000000	5,9501e-005	1,9919e+001	1,9289e-002	
20800,000000	8,9730e-005	1,9919e+001	2,0274e-002	
20900,000000	5,1657e-005	1,9923e+001	2,1194e-002	
21000,000000	7,0789e-005	1,9919e+001	2,1991e-002	
21100,000000	9,1452e-005	1,9927e+001	2,2732e-002	
21200,000000	6,7154e-005	1,9919e+001	2,3389e-002	
21300,000000	7,7103e-005	1,9927e+001	2,4027e-002	
21400,000000	9,7765e-005	1,9923e+001	2,4599e-002	
21500,000000	8,0355e-005	1,9915e+001	2,5115e-002	
21600,000000	7,7677e-005	1,9923e+001	2,5641e-002	
21700,000000	1,1326e-004	1,9927e+001	2,6063e-002	
21800,000000	7,8059e-005	1,9915e+001	2,6457e-002	
21900,000000	9,3556e-005	1,9927e+001	2,6851e-002	
22000,000000	1,1843e-004	1,9915e+001	2,7189e-002	
22100,000000	8,9539e-005	1,9923e+001	2,7527e-002	
22200,000000	1,1154e-004	1,9923e+001	2,7836e-002	
22300,000000	1,1613e-004	1,9911e+001	2,8127e-002	
22400,000000	1,1078e-004	1,9927e+001	2,8390e-002	
22500,000000	1,1881e-004	1,9919e+001	2,8662e-002	
22600,000000	1,2857e-004	1,9919e+001	2,8849e-002	
22700,000000	1,1288e-004	1,9927e+001	2,9084e-002	
22800,000000	1,2302e-004	1,9930e+001	2,9300e-002	
22900,000000	1,5191e-004	1,9923e+001	2,9469e-002	
23000,000000	1,2551e-004	1,9923e+001	2,9656e-002	
23100,000000	1,2799e-004	1,9919e+001	2,9844e-002	
23200,000000	1,5803e-004	1,9919e+001	2,9985e-002	
23300,000000	1,2589e-004	1,9915e+001	3,0163e-002	
23400,000000	1,4158e-004	1,9927e+001	3,0266e-002	
23500,000000	1,6875e-004	1,9934e+001	3,0407e-002	
23600,000000	1,4005e-004	1,9930e+001	3,0548e-002	
23700,000000	1,6645e-004	1,9919e+001	3,0688e-002	
23800,000000	1,6760e-004	1,9930e+001	3,0782e-002	
23900,000000	1,4158e-004	1,9923e+001	3,0923e-002	
24000,000000	1,8118e-004	1,9927e+001	3,0979e-002	
24100,000000	1,5899e-004	1,9915e+001	3,1110e-002	
24200,000000	1,5248e-004	1,9927e+001	3,1214e-002	
24300,000000	1,8711e-004	1,9915e+001	3,1307e-002	
24400,000000	1,5401e-004	1,9923e+001	3,1411e-002	
24500,000000	1,7353e-004	1,9923e+001	3,1495e-002	
24600,000000	1,8443e-004	1,9927e+001	3,1561e-002	
24700,000000	1,5841e-004	1,9919e+001	3,1636e-002	
24800,000000	2,0012e-004	1,9930e+001	3,1711e-002	
24900,000000	1,8673e-004	1,9915e+001	3,1786e-002	
25000,000000	1,7353e-004	1,9915e+001	3,1899e-002	
25100,000000	2,0701e-004	1,9923e+001	3,1917e-002	
25200,000000	1,8233e-004	1,9923e+001	3,2002e-002	
25300,000000	1,9266e-004	1,9915e+001	3,2077e-002	
25400,000000	2,0357e-004	1,9930e+001	3,2124e-002	
25500,000000	1,8520e-004	1,9927e+001	3,2208e-002	
25600,000000	2,0433e-004	1,9915e+001	3,2274e-002	
25700,000000	2,0931e-004	1,9923e+001	3,2311e-002	
25800,000000	2,0031e-004	1,9911e+001	3,2386e-002	
25900,000000	2,1945e-004	1,9919e+001	3,2424e-002	
26000,000000	2,0510e-004	1,9915e+001	3,2471e-002	
26100,000000	2,1313e-004	1,9923e+001	3,2508e-002	
26200,000000	2,3360e-004	1,9919e+001	3,2555e-002	
26300,000000	2,0491e-004	1,9930e+001	3,2621e-002	
26400,000000	2,2289e-004	1,9930e+001	3,2687e-002	
26500,000000	2,3820e-004	1,9923e+001	3,2705e-002	
26600,000000	2,0089e-004	1,9923e+001	3,2780e-002	
26700,000000	2,2499e-004	1,9915e+001	3,2799e-002	
26800,000000	2,3533e-004	1,9919e+001	3,2818e-002	
26900,000000	2,0701e-004	1,9915e+001	3,2902e-002	
27000,000000	2,4011e-004	1,9930e+001	3,2921e-002	
27100,000000	2,3800e-004	1,9923e+001	3,2949e-002	
27200,000000	2,2767e-004	1,9923e+001	3,3015e-002	
27300,000000	2,3934e-004	1,9923e+001	3,3015e-002	
27400,000000	2,1696e-004	1,9911e+001	3,3071e-002	
27500,000000	2,4948e-004	1,9919e+001	3,3109e-002	
27600,000000	2,4202e-004	1,9915e+001	3,3128e-002	
27700,000000	2,3418e-004	1,9923e+001	3,3203e-002	
27800,000000	2,5656e-004	1,9923e+001	3,3184e-002	
27900,000000	2,2997e-004	1,9915e+001	3,3287e-002	
28000,000000	2,5561e-004	1,9927e+001	3,3268e-002	
28100,000000	2,3169e-004	1,9923e+001	3,3306e-002	
28200,000000	2,6326e-004	1,9930e+001	3,3325e-002	
28300,000000	2,4680e-004	1,9911e+001	3,3362e-002	
28400,000000	2,5159e-004	1,9919e+001	3,3418e-002	
28500,000000	2,4987e-004	1,9927e+001	3,3418e-002	
28600,000000	2,5618e-004	1,9915e+001	3,3456e-002	
28700,000000	2,6766e-004	1,9919e+001	3,3447e-002	
28800,000000	2,3934e-004	1,9919e+001	3,3512e-002	
28900,000000	2,7072e-004	1,9927e+001	3,3522e-002	
29000,000000	2,4279e-004	1,9930e+001	3,3540e-002	
29100,000000	2,7876e-004	1,9915e+001	3,3559e-002	
29200,000000	2,5312e-004	1,9923e+001	3,3606e-002	
29300,000000	2,6919e-004	1,9911e+001	3,3625e-002	
29400,000000	2,4929e-004	1,9911e+001	3,3644e-002	
29500,000000	2,8335e-004	1,9923e+001	3,3662e-002	
29600,000000	2,6058e-004	1,9919e+001	3,3672e-002	
29700,000000	2,7244e-004	2,0048e-001	3,3728e-002	
29800,000000	2,8143e-004	-1,5130e-002	3,2846e-002	
29900,000000	2,7110e-004	-1,8913e-002	3,0960e-002	
30000,000000	2,6555e-004	-1,5130e-002	2,8774e-002	
30100,000000	2,7359e-004	-1,5130e-002	2,6607e-002	
30200,000000	2,8411e-004	-3,0261e-002	2,4609e-002	
30300,000000	2,7952e-004	-1,1348e-002	2,2807e-002	
30400,000000	2,6307e-004	-3,7826e-003	2,1231e-002	
30500,000000	2,5293e-004	-7,5652e-003	1,9768e-002	
30600,000000	2,6402e-004	-1,8913e-002	1,8454e-002	
30700,000000	2,7416e-004	-2,2695e-002	1,7244e-002	
30800,000000	2,7474e-004	-2,2695e-002	1,6174e-002	
30900,000000	2,5561e-004	-1,8913e-002	1,5227e-002	
31000,000000	2,5465e-004	-1,5130e-002	1,4298e-002	
31100,000000	2,8009e-004	-2,6478e-002	1,3463e-002	
31200,000000	2,7627e-004	-1,5130e-002	1,2759e-002	
31300,000000	2,5312e-004	-1,8913e-002	1,2065e-002	
31400,000000	2,4279e-004	-2,2695e-002	1,1474e-002	
31500,000000	2,3265e-004	-3,0261e-002	1,0911e-002	
31600,000000	2,6039e-004	-2,6478e-002	1,0358e-002	
31700,000000	2,6058e-004	-2,2695e-002	9,8604e-003	
31800,000000	2,3992e-004	-2,2695e-002	9,4382e-003	
31900,000000	2,3552e-004	-1,5130e-002	9,0442e-003	
32000,000000	2,3494e-004	-1,8913e-002	8,6783e-003	
32100,000000	2,4355e-004	-1,5130e-002	8,2749e-003	
32200,000000	2,3743e-004	-1,5130e-002	7,9652e-003	
32300,000000	2,3054e-004	-2,6478e-002	7,6650e-003	
32400,000000	2,1485e-004	-1,5130e-002	7,4023e-003	
32500,000000	2,2404e-004	-3,0261e-002	7,1303e-003	
32600,000000	2,3112e-004	-1,8913e-002	6,8769e-003	
32700,000000	2,2920e-004	-2,6478e-002	6,6424e-003	
32800,000000	2,2155e-004	-3,0261e-002	6,4266e-003	
32900,000000	2,1543e-004	-1,1348e-002	6,2014e-003	
33000,000000	2,0471e-004	-2,2695e-002	6,0232e-003	
33100,000000	2,0491e-004	-2,6478e-002	5,8449e-003	
33200,000000	1,9610e-004	-2,2695e-002	5,6948e-003	
33300,000000	2,0357e-004	-2,2695e-002	5,5166e-003	
33400,000000	2,0337e-004	-1,5130e-002	5,3758e-003	
33500,000000	2,1218e-004	-1,5130e-002	5,1882e-003	
33600,000000	2,1332e-004	-1,8913e-002	5,0381e-003	
33700,000000	1,9630e-004	-2,6478e-002	4,9349e-003	
33800,000000	1,8692e-004	-1,8913e-002	4,8317e-003	
33900,000000	1,6702e-004	-2,2695e-002	4,7191e-003	
34000,000000	1,8386e-004	-2,6478e-002	4,6253e-003	
34100,000000	1,9630e-004	-2,2695e-002	4,5033e-003	
34200,000000	1,9496e-004	-2,6478e-002	4,3907e-003	
34300,000000	1,9744e-004	-1,8913e-002	4,2782e-003	
34400,000000	1,9343e-004	-2,2695e-002	4,1843e-003	
34500,000000	1,9017e-004	-1,5130e-002	4,0905e-003	
34600,000000	1,8520e-004	-1,5130e-002	4,0155e-003	
34700,000000	1,6071e-004	-1,5130e-002	3,9498e-003	
34800,000000	1,5765e-004	-2,2695e-002	3,8747e-003	
34900,000000	1,6568e-004	-1,5130e-002	3,7903e-003	
35000,000000	1,7238e-004	-2,6478e-002	3,7152e-003	
35100,000000	1,7755e-004	-1,5130e-002	3,6214e-003	
35200,000000	1,7965e-004	-1,1348e-002	3,5745e-003	
35300,000000	1,7927e-004	-2,6478e-002	3,4713e-003	
35400,000000	1,7869e-004	-2,2695e-002	3,3963e-003	
35500,000000	1,7200e-004	-1,8913e-002	3,3306e-003	
35600,000000	1,6281e-004	-1,5130e-002	3,3118e-003	
35700,000000	1,5210e-004	-1,8913e-002	3,2837e-003	
35800,000000	1,4502e-004	-1,1348e-002	3,1711e-003	
35900,000000	1,4560e-004	-1,8913e-002	3,1429e-003	
36000,000000	1,4139e-004	-1,5130e-002	3,1054e-003	
36100,000000	1,4311e-004	-2,6478e-002	3,0491e-003	
36200,000000	1,5535e-004	-2,2695e-002	3,0116e-003	
36300,000000	1,5421e-004	-1,8913e-002	2,9084e-003	
36400,000000	1,5153e-004	-1,8913e-002	2,8896e-003	
36500,000000	1,6415e-004	-1,8913e-002	2,8240e-003	
36600,000000	1,6339e-004	-1,5130e-002	2,7864e-003	
36700,000000	1,4407e-004	-2,6478e-002	2,7583e-003	
36800,000000	1,3794e-004	-1,5130e-002	2,7020e-003	
36900,000000	1,3928e-004	-2,2695e-002	2,6645e-003	
37000,000000	1,3048e-004	-2,2695e-002	2,6176e-003	
37100,000000	1,1805e-004	-3,0261e-002	2,5988e-003	
37200,000000	1,2512e-004	-2,2695e-002	2,5706e-003	
37300,000000	1,2895e-004	-1,8913e-002	2,5331e-003	
37400,000000	1,2761e-004	-2,2695e-002	2,5050e-003	
37500,000000	1,3182e-004	-2,6478e-002	2,4956e-003	
37600,000000	1,4694e-004	-2,2695e-002	2,4205e-003	
37700,000000	1,4062e-004	-2,2695e-002	2,3736e-003	
37800,000000	1,3220e-004	-7,5652e-003	2,3361e-003	
37900,000000	1,3775e-004	-2,6478e-002	2,3080e-003	
38000,000000	1,2436e-004	-1,5130e-002	2,2986e-003	
38100,000000	1,1078e-004	-2,6478e-002	2,2704e-003	
38200,000000	1,1441e-004	-1,5130e-002	2,2329e-003	
38300,000000	1,0370e-004	-1,5130e-002	2,2329e-003	
38400,000000	9,6043e-005	-2,6478e-002	2,2141e-003	
38500,000000	1,1097e-004	-3,0261e-002	2,1578e-003	
38600,000000	1,0446e-004	-1,1348e-002	2,1672e-003	
38700,000000	1,0867e-004	-3,4043e-002	2,1109e-003	
38800,000000	1,3565e-004	-2,6478e-002	2,0640e-003	
38900,000000	1,2417e-004	-2,6478e-002	2,0453e-003	
39000,000000	1,1938e-004	-1,8913e-002	2,0077e-003	
39100,000000	1,1843e-004	-1,8913e-002	1,9796e-003	
39200,000000	9,6235e-005	-1,8913e-002	1,9796e-003	
39300,000000	9,7765e-005	-2,6478e-002	1,9796e-003	
39400,000000	1,1001e-004	-1,5130e-002	1,9233e-003	
39500,000000	1,0561e-004	-2,2695e-002	1,9327e-003	
39600,000000	1,2685e-004	-2,2695e-002	1,8576e-003	
39700,000000	1,1862e-004	1,9915e+001	1,8670e-003	
39800,000000	9,1834e-005	1,9919e+001	3,1711e-003	
39900,000000	1,1365e-004	1,9923e+001	5,5166e-003	
40000,000000	9,2791e-005	1,9919e+001	8,0497e-003	
40100,000000	8,9539e-005	1,9919e+001	1,0386e-002	
40200,000000	1,1020e-004	1,9930e+001	1,2450e-002	
40300,000000	9,1069e-005	1,9915e+001	1,4214e-002	
40400,000000	9,7574e-005	1,9919e+001	1,5809e-002	
40500,000000	1,1384e-004	1,9919e+001	1,7188e-002	
40600,000000	9,9296e-005	1,9923e+001	1,8454e-002	
40700,000000	1,0580e-004	1,9911e+001	1,9561e-002	
40800,000000	1,2149e-004	1,9923e+001	2,0546e-002	
40900,000000	9,8722e-005	1,9927e+001	2,1456e-002	
41000,000000	9,9679e-005	1,9923e+001	2,2291e-002	
41100,000000	1,2991e-004	1,9923e+001	2,3004e-002	
41200,000000	1,1498e-004	1,9919e+001	2,3699e-002	
41300,000000	1,2034e-004	1,9919e+001	2,4346e-002	
41400,000000	1,3679e-004	1,9915e+001	2,4918e-002	
41500,000000	1,3144e-004	1,9923e+001	2,5434e-002	
41600,000000	1,1192e-004	1,9927e+001	2,5960e-002	
41700,000000	1,3259e-004	1,9915e+001	2,6382e-002	
41800,000000	1,5344e-004	1,9915e+001	2,6785e-002	
41900,000000	1,3125e-004	1,9915e+001	2,7189e-002	
42000,000000	1,3794e-004	1,9911e+001	2,7545e-002	
42100,000000	1,5841e-004	1,9923e+001	2,7874e-002	
42200,000000	1,5114e-004	1,9930e+001	2,8193e-002	
42300,000000	1,3909e-004	1,9915e+001	2,8502e-002	
42400,000000	1,6530e-004	1,9919e+001	2,8718e-002	
42500,000000	1,7812e-004	1,9908e+001	2,8962e-002	
42600,000000	1,6530e-004	1,9923e+001	2,9206e-002	
42700,000000	1,4980e-004	1,9927e+001	2,9459e-002	
42800,000000	1,6568e-004	1,9923e+001	2,9666e-002	
42900,000000	1,9190e-004	1,9934e+001	2,9816e-002	
43000,000000	1,8042e-004	1,9919e+001	3,0003e-002	
43100,000000	1,6970e-004	1,9919e+001	3,0210e-002	
43200,000000	1,7487e-004	1,9919e+001	3,0379e-002	
43300,000000	1,8922e-004	1,9919e+001	3,0482e-002	
43400,000000	1,9917e-004	1,9923e+001	3,0651e-002	
43500,000000	1,8329e-004	1,9927e+001	3,0801e-002	
43600,000000	1,8960e-004	1,9911e+001	3,0913e-002	
43700,000000	2,1218e-004	1,9915e+001	3,1054e-002	
43800,000000	1,9534e-004	1,9919e+001	3,1148e-002	
43900,000000	1,9266e-004	1,9915e+001	3,1261e-002	
