sys2_isoBas_0001.rec ( 6091 Echant/voies ) Période acquisition :100ms
Date :31/08/2023 10:38:11
Temps	y[V]	u[V]	phi[V]	y_avant[V]	
280600,000000	7,2186e-004	3,9963e+001	1,2418e-002	1,0760e-003	
280700,000000	7,0292e-004	3,9952e+001	1,2843e-002	1,0209e-003	
280800,000000	7,1478e-004	3,9948e+001	1,3162e-002	1,0536e-003	
280900,000000	7,7811e-004	3,9955e+001	1,3571e-002	1,0716e-003	
281000,000000	7,3161e-004	3,9959e+001	1,3913e-002	1,1160e-003	
281100,000000	7,4252e-004	3,9952e+001	1,4243e-002	1,0666e-003	
281200,000000	7,2339e-004	3,9963e+001	1,4474e-002	1,0789e-003	
281300,000000	7,7983e-004	3,9952e+001	1,4797e-002	1,1014e-003	
281400,000000	7,8251e-004	3,9952e+001	1,5070e-002	1,1437e-003	
281500,000000	7,4960e-004	3,9959e+001	1,5355e-002	1,1569e-003	
281600,000000	7,3984e-004	3,9952e+001	1,5594e-002	1,0934e-003	
281700,000000	7,7791e-004	3,9952e+001	1,5798e-002	1,1365e-003	
281800,000000	7,8193e-004	3,9955e+001	1,6026e-002	1,1521e-003	
281900,000000	7,5955e-004	3,9955e+001	1,6254e-002	1,1730e-003	
282000,000000	7,4979e-004	3,9967e+001	1,6443e-002	1,1276e-003	
282100,000000	7,1631e-004	3,9952e+001	1,6588e-002	1,1477e-003	
282200,000000	7,6892e-004	3,9959e+001	1,6770e-002	1,1234e-003	
282300,000000	7,7562e-004	3,9967e+001	1,6925e-002	1,1768e-003	
282400,000000	7,4386e-004	3,9952e+001	1,7115e-002	1,1751e-003	
282500,000000	7,5438e-004	3,9970e+001	1,7263e-002	1,1384e-003	
282600,000000	7,4826e-004	3,9959e+001	1,7362e-002	1,1466e-003	
282700,000000	7,9379e-004	3,9952e+001	1,7517e-002	1,1621e-003	
282800,000000	7,6510e-004	3,9959e+001	1,7635e-002	1,2114e-003	
282900,000000	8,0393e-004	3,9952e+001	1,7787e-002	1,1988e-003	
283000,000000	7,6031e-004	3,9963e+001	1,7893e-002	1,2111e-003	
283100,000000	7,6146e-004	3,9963e+001	1,8026e-002	1,1755e-003	
283200,000000	7,3754e-004	3,9959e+001	1,8101e-002	1,1695e-003	
283300,000000	7,7696e-004	3,9952e+001	1,8185e-002	1,1621e-003	
283400,000000	8,0183e-004	3,9959e+001	1,8291e-002	1,2023e-003	
283500,000000	8,0546e-004	3,9967e+001	1,8424e-002	1,2346e-003	
283600,000000	7,8518e-004	3,9963e+001	1,8481e-002	1,2377e-003	
283700,000000	7,5744e-004	3,9959e+001	1,8583e-002	1,2053e-003	
283800,000000	7,9839e-004	3,9955e+001	1,8636e-002	1,1707e-003	
283900,000000	7,5744e-004	3,9959e+001	1,8712e-002	1,2346e-003	
284000,000000	8,1197e-004	3,9963e+001	1,8796e-002	1,2017e-003	
284100,000000	7,9207e-004	3,9959e+001	1,8856e-002	1,2537e-003	
284200,000000	8,2115e-004	3,9952e+001	1,8955e-002	1,2139e-003	
284300,000000	7,6758e-004	3,9955e+001	1,9012e-002	1,2501e-003	
284400,000000	7,7409e-004	3,9952e+001	1,9084e-002	1,1879e-003	
284500,000000	8,1694e-004	3,9952e+001	1,9099e-002	1,2107e-003	
284600,000000	7,8346e-004	3,9948e+001	1,9164e-002	1,2646e-003	
284700,000000	8,2020e-004	3,9959e+001	1,9262e-002	1,2269e-003	
284800,000000	7,9284e-004	3,9955e+001	1,9300e-002	1,2694e-003	
284900,000000	8,3091e-004	3,9959e+001	1,9369e-002	1,2294e-003	
285000,000000	7,7447e-004	3,9955e+001	1,9391e-002	1,2683e-003	
285100,000000	7,8978e-004	3,9955e+001	1,9460e-002	1,2032e-003	
285200,000000	8,3014e-004	3,9955e+001	1,9467e-002	1,2222e-003	
285300,000000	7,8691e-004	3,9959e+001	1,9501e-002	1,2669e-003	
285400,000000	8,2804e-004	3,9959e+001	1,9585e-002	1,2310e-003	
285500,000000	7,9992e-004	3,9952e+001	1,9615e-002	1,2706e-003	
285600,000000	8,4832e-004	3,9952e+001	1,9661e-002	1,2591e-003	
285700,000000	8,0508e-004	3,9959e+001	1,9710e-002	1,2836e-003	
285800,000000	7,7696e-004	3,9952e+001	1,9737e-002	1,2618e-003	
285900,000000	8,0814e-004	3,9963e+001	1,9797e-002	1,2313e-003	
286000,000000	7,7485e-004	3,9948e+001	1,9801e-002	1,2388e-003	
286100,000000	7,8404e-004	3,9952e+001	1,9813e-002	1,2321e-003	
286200,000000	8,2727e-004	3,9959e+001	1,9877e-002	1,2294e-003	
286300,000000	7,7351e-004	3,9952e+001	1,9896e-002	1,2599e-003	
286400,000000	7,8997e-004	3,9959e+001	1,9919e-002	1,2413e-003	
286500,000000	8,4966e-004	3,9948e+001	1,9961e-002	1,2390e-003	
286600,000000	8,5923e-004	3,9955e+001	1,9972e-002	1,2876e-003	
286700,000000	8,1867e-004	3,9955e+001	2,0014e-002	1,3021e-003	
286800,000000	8,4660e-004	3,9952e+001	2,0055e-002	1,2547e-003	
286900,000000	8,5272e-004	3,9963e+001	2,0067e-002	1,2878e-003	
287000,000000	8,2230e-004	3,9963e+001	2,0116e-002	1,2985e-003	
287100,000000	8,3531e-004	3,9963e+001	2,0124e-002	1,2543e-003	
287200,000000	8,3684e-004	3,9963e+001	2,0154e-002	1,2849e-003	
287300,000000	7,9858e-004	3,9963e+001	2,0135e-002	1,3042e-003	
287400,000000	8,4966e-004	3,9952e+001	2,0203e-002	1,2803e-003	
287500,000000	8,3799e-004	3,9967e+001	2,0215e-002	1,2996e-003	
287600,000000	8,1599e-004	3,9952e+001	2,0241e-002	1,3081e-003	
287700,000000	8,6401e-004	3,9955e+001	2,0264e-002	1,3014e-003	
287800,000000	8,5329e-004	3,9959e+001	2,0298e-002	1,2933e-003	
287900,000000	8,3780e-004	3,9967e+001	2,0298e-002	1,3062e-003	
288000,000000	8,0776e-004	3,9963e+001	2,0321e-002	1,3069e-003	
288100,000000	8,6535e-004	3,9952e+001	2,0355e-002	1,2820e-003	
288200,000000	8,4813e-004	3,9959e+001	2,0385e-002	1,3123e-003	
288300,000000	8,2307e-004	3,9952e+001	2,0374e-002	1,3128e-003	
288400,000000	8,5616e-004	3,9959e+001	2,0397e-002	1,3004e-003	
288500,000000	8,4851e-004	3,9952e+001	2,0435e-002	1,2935e-003	
288600,000000	8,3282e-004	3,9952e+001	2,0427e-002	1,3088e-003	
288700,000000	8,0489e-004	3,9963e+001	2,0435e-002	1,3065e-003	
288800,000000	8,7185e-004	3,9959e+001	2,0469e-002	1,2826e-003	
288900,000000	8,6076e-004	3,9955e+001	2,0503e-002	1,3079e-003	
289000,000000	8,3741e-004	3,9955e+001	2,0480e-002	1,3201e-003	
289100,000000	8,5272e-004	3,9959e+001	2,0518e-002	1,3255e-003	
289200,000000	8,6401e-004	3,9955e+001	2,0530e-002	1,2815e-003	
289300,000000	8,6573e-004	3,9955e+001	2,0545e-002	1,2968e-003	
289400,000000	8,5215e-004	3,9963e+001	2,0545e-002	1,3203e-003	
289500,000000	8,5157e-004	3,9967e+001	2,0560e-002	1,3249e-003	
289600,000000	8,7357e-004	3,9963e+001	2,0587e-002	1,2840e-003	
289700,000000	8,7989e-004	3,9955e+001	2,0602e-002	1,2991e-003	
289800,000000	8,2804e-004	3,9963e+001	2,0609e-002	1,3207e-003	
289900,000000	8,3397e-004	3,9955e+001	2,0617e-002	1,2941e-003	
290000,000000	8,5923e-004	3,9955e+001	2,0666e-002	1,2847e-003	
290100,000000	8,7702e-004	3,9952e+001	2,0678e-002	1,2838e-003	
290200,000000	8,3474e-004	3,9948e+001	2,0685e-002	1,3006e-003	
290300,000000	8,3780e-004	3,9955e+001	2,0674e-002	1,3352e-003	
290400,000000	8,3168e-004	3,9948e+001	2,0697e-002	1,3255e-003	
290500,000000	8,8792e-004	3,9952e+001	2,0727e-002	1,3069e-003	
290600,000000	8,7472e-004	3,9963e+001	2,0738e-002	1,3324e-003	
290700,000000	8,7166e-004	3,9959e+001	2,0704e-002	1,3368e-003	
290800,000000	8,5865e-004	3,9955e+001	2,0708e-002	1,3517e-003	
290900,000000	8,6764e-004	3,9952e+001	2,0723e-002	1,3534e-003	
291000,000000	8,8429e-004	3,9948e+001	2,0727e-002	1,2847e-003	
291100,000000	9,0438e-004	3,9959e+001	2,0712e-002	1,3075e-003	
291200,000000	8,3397e-004	3,9952e+001	2,0526e-002	1,3197e-003	
291300,000000	8,3722e-004	3,9963e+001	2,0264e-002	1,3203e-003	
291400,000000	8,4411e-004	3,9952e+001	2,0192e-002	1,3197e-003	
291500,000000	8,5387e-004	3,9959e+001	2,0150e-002	1,3140e-003	
291600,000000	8,8945e-004	3,9952e+001	2,0120e-002	1,3025e-003	
291700,000000	8,7778e-004	3,9963e+001	2,0120e-002	1,3525e-003	
291800,000000	8,6822e-004	3,9955e+001	2,0082e-002	1,3544e-003	
291900,000000	8,7511e-004	3,9948e+001	2,0090e-002	1,3590e-003	
292000,000000	8,9003e-004	3,9948e+001	2,0071e-002	1,3040e-003	
292100,000000	8,9347e-004	3,9967e+001	2,0093e-002	1,3079e-003	
292200,000000	8,9385e-004	3,9955e+001	2,0071e-002	1,3102e-003	
292300,000000	8,3148e-004	3,9959e+001	2,0071e-002	1,3255e-003	
292400,000000	8,3608e-004	3,9955e+001	2,0078e-002	1,3297e-003	
292500,000000	8,4679e-004	3,9955e+001	2,0105e-002	1,3127e-003	
292600,000000	8,9137e-004	3,9959e+001	2,0105e-002	1,3037e-003	
292700,000000	8,8505e-004	3,9952e+001	2,0112e-002	1,3450e-003	
292800,000000	8,7625e-004	3,9944e+001	2,0093e-002	1,3551e-003	
292900,000000	8,6458e-004	3,9955e+001	2,0090e-002	1,3607e-003	
293000,000000	8,8582e-004	3,9963e+001	2,0101e-002	1,3547e-003	
293100,000000	8,8333e-004	3,9963e+001	2,0109e-002	1,3031e-003	
293200,000000	8,9998e-004	3,9955e+001	2,0105e-002	1,3140e-003	
293300,000000	8,3301e-004	3,9963e+001	2,0116e-002	1,3239e-003	
293400,000000	8,3914e-004	3,9959e+001	2,0112e-002	1,3389e-003	
293500,000000	8,4832e-004	3,9967e+001	2,0135e-002	1,3186e-003	
293600,000000	8,6037e-004	3,9959e+001	2,0158e-002	1,3209e-003	
293700,000000	9,0380e-004	3,9955e+001	2,0154e-002	1,3161e-003	
293800,000000	8,8008e-004	3,9952e+001	2,0173e-002	1,3768e-003	
293900,000000	8,6707e-004	3,9948e+001	2,0139e-002	1,3672e-003	
294000,000000	9,0208e-004	3,9959e+001	2,0162e-002	1,3693e-003	
294100,000000	9,1700e-004	3,9948e+001	2,0173e-002	1,3308e-003	
294200,000000	9,2542e-004	3,9967e+001	2,0150e-002	1,3511e-003	
294300,000000	8,9940e-004	3,9963e+001	2,0143e-002	1,3584e-003	
294400,000000	8,6420e-004	3,9952e+001	2,0143e-002	1,3645e-003	
294500,000000	8,8371e-004	3,9963e+001	2,0165e-002	1,3106e-003	
294600,000000	9,0208e-004	3,9955e+001	2,0192e-002	1,3245e-003	
294700,000000	8,5961e-004	3,9944e+001	2,0169e-002	1,3234e-003	
294800,000000	8,4507e-004	3,9955e+001	2,0173e-002	1,3459e-003	
294900,000000	8,6076e-004	3,9952e+001	2,0192e-002	1,3245e-003	
295000,000000	8,9003e-004	3,9967e+001	2,0203e-002	1,3251e-003	
295100,000000	8,9271e-004	3,9959e+001	2,0211e-002	1,3253e-003	
295200,000000	8,7740e-004	3,9959e+001	2,0200e-002	1,3869e-003	
295300,000000	8,6611e-004	3,9959e+001	2,0215e-002	1,3607e-003	
295400,000000	9,2523e-004	3,9955e+001	2,0219e-002	1,3448e-003	
295500,000000	9,1184e-004	3,9959e+001	2,0230e-002	1,3821e-003	
295600,000000	8,7683e-004	3,9967e+001	2,0203e-002	1,3808e-003	
295700,000000	8,6803e-004	3,9955e+001	2,0215e-002	1,3777e-003	
295800,000000	9,2102e-004	3,9959e+001	2,0219e-002	1,3582e-003	
295900,000000	9,1241e-004	3,9955e+001	2,0241e-002	1,3444e-003	
296000,000000	9,2389e-004	3,9952e+001	2,0230e-002	1,3760e-003	
296100,000000	8,8907e-004	3,9948e+001	2,0226e-002	1,3871e-003	
296200,000000	9,0744e-004	3,9963e+001	2,0241e-002	1,3283e-003	
296300,000000	9,3901e-004	3,9959e+001	2,0241e-002	1,3419e-003	
296400,000000	9,2714e-004	3,9967e+001	2,0249e-002	1,3620e-003	
296500,000000	8,7491e-004	3,9955e+001	2,0245e-002	1,3846e-003	
296600,000000	8,9959e-004	3,9959e+001	2,0249e-002	1,3326e-003	
296700,000000	9,1892e-004	3,9944e+001	2,0260e-002	1,3352e-003	
296800,000000	8,5827e-004	3,9955e+001	2,0272e-002	1,3655e-003	
296900,000000	8,8161e-004	3,9955e+001	2,0256e-002	1,3544e-003	
297000,000000	9,0782e-004	3,9948e+001	2,0294e-002	1,3387e-003	
297100,000000	9,3269e-004	3,9952e+001	2,0298e-002	1,3459e-003	
297200,000000	8,6803e-004	3,9955e+001	2,0275e-002	1,3607e-003	
297300,000000	8,8180e-004	3,9952e+001	2,0275e-002	1,3437e-003	
297400,000000	9,0132e-004	3,9955e+001	2,0294e-002	1,3293e-003	
297500,000000	8,6937e-004	3,9959e+001	2,0302e-002	1,3484e-003	
297600,000000	8,7912e-004	3,9952e+001	2,0302e-002	1,3758e-003	
297700,000000	8,9577e-004	3,9959e+001	2,0317e-002	1,3482e-003	
297800,000000	9,3021e-004	3,9955e+001	2,0325e-002	1,3526e-003	
297900,000000	8,6917e-004	3,9959e+001	2,0302e-002	1,3601e-003	
298000,000000	8,9309e-004	3,9952e+001	2,0279e-002	1,3484e-003	
298100,000000	9,2198e-004	3,9955e+001	2,0321e-002	1,3381e-003	
298200,000000	8,7511e-004	3,9959e+001	2,0313e-002	1,3662e-003	
298300,000000	8,7874e-004	3,9963e+001	2,0332e-002	1,3624e-003	
298400,000000	9,2274e-004	3,9955e+001	2,0348e-002	1,3473e-003	
298500,000000	9,3537e-004	3,9963e+001	2,0325e-002	1,3569e-003	
298600,000000	8,7128e-004	3,9952e+001	2,0317e-002	1,3924e-003	
298700,000000	9,0725e-004	3,9952e+001	2,0306e-002	1,3412e-003	
298800,000000	9,4896e-004	4,5088e+000	2,0404e-002	1,3859e-003	
298900,000000	9,5508e-004	-1,2861e-001	2,0093e-002	1,3670e-003	
299000,000000	8,7166e-004	7,5652e-003	1,9422e-002	1,3459e-003	
299100,000000	9,4169e-004	-2,2695e-002	1,8606e-002	1,2924e-003	
299200,000000	8,8257e-004	-1,8913e-002	1,7775e-002	1,3203e-003	
299300,000000	9,0610e-004	-7,5652e-003	1,6990e-002	1,2467e-003	
299400,000000	9,1031e-004	-1,1348e-002	1,6132e-002	1,2306e-003	
299500,000000	9,2982e-004	-1,1348e-002	1,5309e-002	1,2396e-003	
299600,000000	9,5393e-004	-2,2695e-002	1,4611e-002	1,2122e-003	
299700,000000	8,7549e-004	-1,1348e-002	1,3856e-002	1,2080e-003	
299800,000000	9,3461e-004	-1,8913e-002	1,3162e-002	1,1468e-003	
299900,000000	9,0706e-004	-2,2695e-002	1,2498e-002	1,1914e-003	
300000,000000	9,4417e-004	-1,1348e-002	1,1951e-002	1,1194e-003	
300100,000000	8,7874e-004	-1,5130e-002	1,1333e-002	1,1326e-003	
300200,000000	9,4226e-004	-1,5130e-002	1,0775e-002	1,0936e-003	
300300,000000	9,2236e-004	-1,5130e-002	1,0263e-002	1,1387e-003	
300400,000000	9,0763e-004	-1,5130e-002	9,8076e-003	1,1070e-003	
300500,000000	8,8563e-004	-1,5130e-002	9,3334e-003	1,0701e-003	
300600,000000	9,3193e-004	-2,2695e-002	8,8629e-003	1,0435e-003	
300700,000000	9,1260e-004	-2,6478e-002	8,4721e-003	1,0974e-003	
300800,000000	9,2313e-004	-1,5130e-002	8,1117e-003	1,0647e-003	
300900,000000	8,7970e-004	-1,8913e-002	7,7361e-003	1,0486e-003	
301000,000000	8,7798e-004	-7,5652e-003	7,3756e-003	1,0056e-003	
301100,000000	8,8563e-004	-1,8913e-002	7,0494e-003	9,9793e-004	
301200,000000	9,3078e-004	-1,1348e-002	6,7458e-003	1,0052e-003	
301300,000000	8,7759e-004	-7,5652e-003	6,4840e-003	1,0308e-003	
301400,000000	9,1241e-004	-1,5130e-002	6,2374e-003	9,7746e-004	
301500,000000	8,7262e-004	-1,1348e-002	5,9377e-003	9,7612e-004	
301600,000000	9,4398e-004	-3,7826e-003	5,7214e-003	9,8952e-004	
301700,000000	8,9500e-004	-1,5130e-002	5,4710e-003	1,0062e-003	
301800,000000	9,3461e-004	-1,8913e-002	5,3041e-003	1,0027e-003	
301900,000000	8,5693e-004	-1,8913e-002	5,0651e-003	9,8454e-004	
302000,000000	9,1796e-004	-1,5130e-002	4,9019e-003	9,4857e-004	
302100,000000	8,6324e-004	-7,5652e-003	4,6667e-003	9,8071e-004	
302200,000000	9,2332e-004	-1,1348e-002	4,5415e-003	9,5890e-004	
302300,000000	8,6860e-004	-1,5130e-002	4,3252e-003	9,7440e-004	
302400,000000	9,1165e-004	-7,5652e-003	4,2114e-003	9,3786e-004	
302500,000000	8,5865e-004	-1,8913e-002	4,0369e-003	9,5718e-004	
302600,000000	9,1127e-004	-2,2695e-002	3,9269e-003	9,2007e-004	
302700,000000	9,0074e-004	-1,1348e-002	3,7334e-003	9,5565e-004	
302800,000000	9,1490e-004	-2,2695e-002	3,6651e-003	9,5623e-004	
302900,000000	8,7281e-004	-1,5130e-002	3,5361e-003	9,5718e-004	
303000,000000	8,6783e-004	-1,1348e-002	3,4374e-003	9,2925e-004	
303100,000000	8,4564e-004	-1,1348e-002	3,2819e-003	9,0763e-004	
303200,000000	8,9328e-004	-1,1348e-002	3,1908e-003	9,0017e-004	
303300,000000	8,9787e-004	-1,5130e-002	3,0694e-003	9,2561e-004	
303400,000000	8,5923e-004	-1,1348e-002	3,0277e-003	9,5087e-004	
303500,000000	8,6248e-004	-3,7826e-003	2,9480e-003	8,8142e-004	
303600,000000	8,6210e-004	-1,5130e-002	2,8038e-003	9,0342e-004	
303700,000000	9,0916e-004	-1,8913e-002	2,7241e-003	8,9539e-004	
303800,000000	8,9156e-004	-1,1348e-002	2,6596e-003	9,3805e-004	
303900,000000	8,8984e-004	-1,8913e-002	2,6331e-003	9,2045e-004	
304000,000000	8,3244e-004	-1,8913e-002	2,5382e-003	9,1337e-004	
304100,000000	9,0227e-004	-1,1348e-002	2,4661e-003	8,8142e-004	
304200,000000	8,4832e-004	-1,1348e-002	2,3789e-003	9,2734e-004	
304300,000000	9,0820e-004	-1,1348e-002	2,3485e-003	8,9118e-004	
304400,000000	8,4354e-004	-1,5130e-002	2,2651e-003	9,1873e-004	
304500,000000	8,7874e-004	-1,1348e-002	2,2195e-003	8,7013e-004	
304600,000000	8,4315e-004	-1,1348e-002	2,1323e-003	8,8620e-004	
304700,000000	9,0419e-004	-1,5130e-002	2,0905e-003	8,7453e-004	
304800,000000	8,5023e-004	-1,5130e-002	2,0298e-003	9,1777e-004	
304900,000000	8,8123e-004	-1,8913e-002	2,0260e-003	8,7357e-004	
305000,000000	8,2230e-004	-1,8913e-002	1,9350e-003	8,8084e-004	
305100,000000	9,0227e-004	-2,2695e-002	1,9122e-003	8,7434e-004	
305200,000000	8,5157e-004	-1,5130e-002	1,8629e-003	9,1012e-004	
305300,000000	8,8678e-004	-2,6478e-002	1,8401e-003	9,0495e-004	
305400,000000	8,3761e-004	-7,5652e-003	1,8022e-003	8,9692e-004	
305500,000000	8,8907e-004	-1,8913e-002	1,7377e-003	8,5100e-004	
305600,000000	8,5961e-004	-1,1348e-002	1,6884e-003	9,1280e-004	
305700,000000	8,7912e-004	-1,5130e-002	1,6846e-003	8,8486e-004	
305800,000000	8,3684e-004	-1,1348e-002	1,6580e-003	8,8850e-004	
305900,000000	8,2804e-004	-7,5652e-003	1,6087e-003	8,4373e-004	
306000,000000	8,6018e-004	-2,2695e-002	1,5328e-003	8,5023e-004	
306100,000000	8,9098e-004	-2,2695e-002	1,5328e-003	8,8869e-004	
306200,000000	8,2785e-004	-1,8913e-002	1,4949e-003	8,7702e-004	
306300,000000	8,4449e-004	-1,5130e-002	1,4987e-003	8,5081e-004	
306400,000000	8,4545e-004	-2,2695e-002	1,4114e-003	8,4373e-004	
306500,000000	8,8907e-004	-2,2695e-002	1,4152e-003	8,9098e-004	
306600,000000	8,7912e-004	-2,2695e-002	1,4266e-003	8,6324e-004	
306700,000000	8,1924e-004	-7,5652e-003	1,3697e-003	8,8505e-004	
306800,000000	8,6611e-004	-1,8913e-002	1,3659e-003	8,3780e-004	
306900,000000	8,7013e-004	-1,5130e-002	1,2976e-003	8,8333e-004	
307000,000000	8,8716e-004	-2,2695e-002	1,3203e-003	8,6592e-004	
307100,000000	8,1771e-004	-2,2695e-002	1,2824e-003	8,7472e-004	
307200,000000	8,5215e-004	-1,8913e-002	1,2520e-003	8,3608e-004	
307300,000000	8,1522e-004	-7,5652e-003	1,2217e-003	8,8046e-004	
307400,000000	8,7874e-004	-1,1348e-002	1,2027e-003	8,3512e-004	
307500,000000	8,4028e-004	-1,1348e-002	1,1610e-003	8,8965e-004	
307600,000000	8,2613e-004	-1,1348e-002	1,1686e-003	8,2154e-004	
307700,000000	8,2670e-004	-2,2695e-002	1,1117e-003	8,6286e-004	
307800,000000	8,8027e-004	-1,5130e-002	1,1382e-003	8,3569e-004	
307900,000000	8,3684e-004	-1,8913e-002	1,0965e-003	8,8448e-004	
308000,000000	8,6726e-004	-1,5130e-002	1,1041e-003	8,3665e-004	
308100,000000	8,0355e-004	-1,5130e-002	1,0396e-003	8,5042e-004	
308200,000000	8,6860e-004	-1,1348e-002	1,0547e-003	8,3187e-004	
308300,000000	8,6114e-004	-1,5130e-002	1,0206e-003	8,8199e-004	
308400,000000	8,7262e-004	-1,1348e-002	1,0016e-003	8,4660e-004	
308500,000000	8,2938e-004	-1,5130e-002	1,0092e-003	8,7491e-004	
308600,000000	8,2192e-004	-1,1348e-002	1,0092e-003	8,2077e-004	
308700,000000	8,0126e-004	-1,1348e-002	9,4851e-004	8,3512e-004	
308800,000000	8,4526e-004	-2,6478e-002	9,5231e-004	8,1771e-004	
308900,000000	8,6363e-004	-1,5130e-002	9,1057e-004	8,5368e-004	
309000,000000	8,1273e-004	-1,1348e-002	9,3713e-004	8,8084e-004	
309100,000000	8,5291e-004	-1,5130e-002	9,3713e-004	8,2287e-004	
309200,000000	8,0566e-004	-1,1348e-002	8,7643e-004	8,4641e-004	
309300,000000	8,6076e-004	-1,5130e-002	8,9540e-004	8,1962e-004	
309400,000000	7,9131e-004	-1,1348e-002	8,4987e-004	8,5349e-004	
309500,000000	8,5942e-004	-1,5130e-002	8,6125e-004	8,0451e-004	
309600,000000	8,5023e-004	-1,1348e-002	8,3090e-004	8,6898e-004	
309700,000000	7,9398e-004	-7,5652e-003	8,3849e-004	8,4373e-004	
309800,000000	8,3722e-004	-1,5130e-002	8,4228e-004	8,1120e-004	
309900,000000	8,1503e-004	-2,2695e-002	7,9675e-004	8,3837e-004	
310000,000000	8,5980e-004	-1,5130e-002	7,7399e-004	8,1713e-004	
310100,000000	8,1962e-004	-1,8913e-002	7,6640e-004	8,7262e-004	
310200,000000	8,7855e-004	-1,5130e-002	8,0055e-004	8,3588e-004	
310300,000000	8,2096e-004	-1,1348e-002	7,3984e-004	8,6803e-004	
310400,000000	8,1350e-004	-1,5130e-002	7,8916e-004	8,3301e-004	
310500,000000	8,2613e-004	-1,8913e-002	7,6640e-004	8,1465e-004	
310600,000000	8,1178e-004	-7,5652e-003	6,9811e-004	8,2096e-004	
310700,000000	8,6554e-004	-1,5130e-002	7,3225e-004	8,2173e-004	
310800,000000	8,2727e-004	-1,5130e-002	7,0949e-004	8,6669e-004	
310900,000000	8,5808e-004	-1,5130e-002	6,9431e-004	8,1790e-004	
311000,000000	8,4392e-004	-2,2695e-002	6,9052e-004	8,7032e-004	
311100,000000	8,0451e-004	-7,5652e-003	7,0569e-004	8,4947e-004	
311200,000000	8,3895e-004	-1,1348e-002	6,8672e-004	7,9647e-004	
311300,000000	8,0068e-004	-1,1348e-002	6,6775e-004	8,5521e-004	
311400,000000	8,1713e-004	-1,5130e-002	6,8672e-004	8,0891e-004	
311500,000000	8,0661e-004	-1,1348e-002	6,5258e-004	8,0489e-004	
311600,000000	8,0910e-004	-1,1348e-002	6,3740e-004	8,1886e-004	
311700,000000	8,6439e-004	-7,5652e-003	6,4499e-004	8,1254e-004	
311800,000000	8,3914e-004	-7,5652e-003	5,9946e-004	8,4889e-004	
311900,000000	8,4679e-004	-1,8913e-002	6,1464e-004	8,5310e-004	
312000,000000	8,5693e-004	-1,1348e-002	6,4120e-004	8,5329e-004	
312100,000000	8,0126e-004	-2,2695e-002	6,0705e-004	8,4430e-004	
312200,000000	8,4526e-004	-1,8913e-002	6,3740e-004	8,0011e-004	
312300,000000	8,0298e-004	-1,8913e-002	6,1464e-004	8,5196e-004	
312400,000000	8,3168e-004	-1,8913e-002	6,1084e-004	7,9724e-004	
312500,000000	8,5884e-004	-1,5130e-002	5,6152e-004	8,3282e-004	
312600,000000	8,5310e-004	-1,5130e-002	5,7290e-004	8,6286e-004	
312700,000000	8,5961e-004	-1,1348e-002	5,8808e-004	8,4622e-004	
312800,000000	7,9169e-004	-2,2695e-002	5,4255e-004	8,5272e-004	
312900,000000	8,4660e-004	-1,5130e-002	5,6911e-004	8,0145e-004	
313000,000000	8,0374e-004	-2,2695e-002	5,4255e-004	8,4660e-004	
313100,000000	8,1847e-004	-7,5652e-003	5,4255e-004	7,8767e-004	
313200,000000	8,5655e-004	-1,8913e-002	5,1599e-004	8,1905e-004	
313300,000000	8,4564e-004	-1,1348e-002	5,2737e-004	8,6171e-004	
313400,000000	8,5712e-004	-1,8913e-002	5,5393e-004	8,3493e-004	
313500,000000	7,9532e-004	-1,5130e-002	5,2737e-004	8,4679e-004	
313600,000000	8,4698e-004	-1,1348e-002	5,3876e-004	8,0566e-004	
313700,000000	8,0164e-004	-1,5130e-002	4,8564e-004	8,4545e-004	
313800,000000	8,2766e-004	-1,8913e-002	5,1979e-004	7,8499e-004	
313900,000000	8,5406e-004	-2,2695e-002	4,8943e-004	8,3148e-004	
314000,000000	8,5616e-004	-1,8913e-002	5,1599e-004	8,5540e-004	
314100,000000	8,4545e-004	-1,1348e-002	4,9702e-004	8,4794e-004	
314200,000000	7,8174e-004	-2,2695e-002	4,8564e-004	8,3206e-004	
314300,000000	8,2957e-004	-1,5130e-002	4,8185e-004	7,9609e-004	
314400,000000	7,9169e-004	-2,2695e-002	4,5908e-004	8,2479e-004	
314500,000000	8,4488e-004	-1,5130e-002	4,5908e-004	7,8786e-004	
314600,000000	8,4411e-004	-1,1348e-002	4,3252e-004	8,4449e-004	
314700,000000	8,6382e-004	-7,5652e-003	4,5529e-004	8,4105e-004	
314800,000000	8,3741e-004	-1,5130e-002	4,4770e-004	8,5865e-004	
314900,000000	7,8480e-004	-2,2695e-002	4,3632e-004	8,1599e-004	
315000,000000	8,1426e-004	-1,8913e-002	4,4011e-004	7,9245e-004	
315100,000000	8,0661e-004	-1,8913e-002	4,0976e-004	8,2077e-004	
315200,000000	8,5483e-004	-1,8913e-002	4,4390e-004	8,0145e-004	
315300,000000	8,2326e-004	-1,8913e-002	3,9838e-004	8,4277e-004	
315400,000000	8,4717e-004	-2,2695e-002	4,4011e-004	8,1981e-004	
315500,000000	8,1733e-004	-1,8913e-002	4,1735e-004	8,5980e-004	
315600,000000	8,0527e-004	-1,8913e-002	4,3252e-004	8,0412e-004	
315700,000000	7,8499e-004	-1,1348e-002	3,7941e-004	8,0642e-004	
