sys1_isoFlu_0002.rec ( 5994 Echant/voies ) Période acquisition :100ms
Date :06/07/2023 13:20:06
Temps	y[V]	u[V]	phi[V]	
10400,000000	1,5784e-004	5,9927e+001	1,2763e-002	
10500,000000	1,8788e-004	5,9931e+001	1,2752e-002	
10600,000000	2,1084e-004	5,9931e+001	1,2767e-002	
10700,000000	2,1026e-004	5,9946e+001	1,2763e-002	
10800,000000	2,1945e-004	5,9943e+001	1,2782e-002	
10900,000000	2,1849e-004	5,9943e+001	1,2786e-002	
11000,000000	2,2289e-004	5,9931e+001	1,2797e-002	
11100,000000	2,3246e-004	5,9939e+001	1,2805e-002	
11200,000000	2,0586e-004	5,9931e+001	1,2839e-002	
11300,000000	1,9936e-004	5,9943e+001	1,2839e-002	
11400,000000	2,0242e-004	5,9927e+001	1,2866e-002	
11500,000000	1,9477e-004	5,9943e+001	1,2877e-002	
11600,000000	1,9056e-004	5,9927e+001	1,2881e-002	
11700,000000	1,7755e-004	5,9939e+001	1,2892e-002	
11800,000000	1,6224e-004	5,9939e+001	1,2930e-002	
11900,000000	1,6358e-004	5,9935e+001	1,2961e-002	
12000,000000	1,7659e-004	5,9931e+001	1,2961e-002	
12100,000000	1,7334e-004	5,9935e+001	1,2964e-002	
12200,000000	1,6760e-004	5,9935e+001	1,2987e-002	
12300,000000	1,6683e-004	5,9931e+001	1,2995e-002	
12400,000000	1,5994e-004	5,9939e+001	1,3017e-002	
12500,000000	1,8730e-004	5,9935e+001	1,3017e-002	
12600,000000	1,8730e-004	5,9931e+001	1,3006e-002	
12700,000000	1,8941e-004	5,9943e+001	1,3036e-002	
12800,000000	1,8960e-004	5,9927e+001	1,3059e-002	
12900,000000	1,9553e-004	5,9939e+001	1,3071e-002	
13000,000000	2,0624e-004	5,9931e+001	1,3082e-002	
13100,000000	2,2002e-004	5,9935e+001	1,3071e-002	
13200,000000	2,3246e-004	5,9935e+001	1,3086e-002	
13300,000000	2,3896e-004	5,9935e+001	1,3082e-002	
13400,000000	2,4470e-004	5,9939e+001	1,3112e-002	
13500,000000	2,5063e-004	5,9935e+001	1,3120e-002	
13600,000000	2,6498e-004	5,9943e+001	1,3116e-002	
13700,000000	2,6096e-004	5,9939e+001	1,3127e-002	
13800,000000	2,7665e-004	5,9927e+001	1,3127e-002	
13900,000000	2,5809e-004	5,9935e+001	1,3158e-002	
14000,000000	2,5465e-004	5,9931e+001	1,3177e-002	
14100,000000	2,4661e-004	5,9935e+001	1,3177e-002	
14200,000000	2,5675e-004	5,9931e+001	1,3188e-002	
14300,000000	2,4566e-004	5,9931e+001	1,3200e-002	
14400,000000	2,3877e-004	5,9943e+001	1,3222e-002	
14500,000000	2,1830e-004	5,9931e+001	1,3234e-002	
14600,000000	2,0548e-004	5,9939e+001	1,3249e-002	
14700,000000	1,9993e-004	5,9931e+001	1,3275e-002	
14800,000000	2,0854e-004	5,9931e+001	1,3291e-002	
14900,000000	2,2193e-004	5,9927e+001	1,3291e-002	
15000,000000	2,4432e-004	5,9931e+001	1,3283e-002	
15100,000000	2,6995e-004	5,9943e+001	1,3294e-002	
15200,000000	2,7225e-004	5,9935e+001	1,3306e-002	
15300,000000	2,9004e-004	5,9939e+001	1,3302e-002	
15400,000000	2,7703e-004	5,9931e+001	1,3298e-002	
15500,000000	2,8316e-004	5,9939e+001	1,3313e-002	
15600,000000	2,7129e-004	5,9935e+001	1,3340e-002	
15700,000000	2,5981e-004	5,9931e+001	1,3332e-002	
15800,000000	2,3628e-004	5,9935e+001	1,3351e-002	
15900,000000	2,2710e-004	5,9939e+001	1,3385e-002	
16000,000000	2,1830e-004	5,9935e+001	1,3412e-002	
16100,000000	2,1294e-004	5,9927e+001	1,3416e-002	
16200,000000	2,3188e-004	5,9927e+001	1,3420e-002	
16300,000000	2,2882e-004	5,9931e+001	1,3423e-002	
16400,000000	2,4355e-004	5,9935e+001	1,3439e-002	
16500,000000	2,4336e-004	5,9935e+001	1,3442e-002	
16600,000000	2,3743e-004	5,9939e+001	1,3446e-002	
16700,000000	2,4432e-004	5,9927e+001	1,3469e-002	
16800,000000	2,3973e-004	5,9939e+001	1,3488e-002	
16900,000000	2,4757e-004	5,9943e+001	1,3492e-002	
17000,000000	2,5981e-004	5,9924e+001	1,3492e-002	
17100,000000	2,5962e-004	5,9931e+001	1,3511e-002	
17200,000000	2,6096e-004	5,9931e+001	1,3499e-002	
17300,000000	2,5828e-004	5,9935e+001	1,3526e-002	
17400,000000	2,4623e-004	5,9939e+001	1,3533e-002	
17500,000000	2,4738e-004	5,9943e+001	1,3533e-002	
17600,000000	2,3743e-004	5,9939e+001	1,3549e-002	
17700,000000	2,4891e-004	5,9946e+001	1,3568e-002	
17800,000000	2,5790e-004	5,9927e+001	1,3575e-002	
17900,000000	2,5465e-004	5,9939e+001	1,3571e-002	
18000,000000	2,6096e-004	5,9935e+001	1,3598e-002	
18100,000000	2,5886e-004	5,9931e+001	1,3579e-002	
18200,000000	2,5618e-004	5,9939e+001	1,3609e-002	
18300,000000	2,5809e-004	5,9943e+001	1,3621e-002	
18400,000000	2,5541e-004	5,9946e+001	1,3628e-002	
18500,000000	2,6020e-004	5,9927e+001	1,3624e-002	
18600,000000	2,5503e-004	5,9935e+001	1,3628e-002	
18700,000000	2,7282e-004	5,9935e+001	1,3647e-002	
18800,000000	2,8163e-004	5,9931e+001	1,3640e-002	
18900,000000	2,8296e-004	5,9935e+001	1,3659e-002	
19000,000000	2,9330e-004	5,9927e+001	1,3636e-002	
19100,000000	2,9846e-004	5,9935e+001	1,3651e-002	
19200,000000	3,0324e-004	5,9939e+001	1,3662e-002	
19300,000000	2,9617e-004	5,9927e+001	1,3693e-002	
19400,000000	2,8832e-004	5,9943e+001	1,3697e-002	
19500,000000	2,8679e-004	5,9931e+001	1,3723e-002	
19600,000000	2,8909e-004	5,9939e+001	1,3731e-002	
19700,000000	2,8067e-004	5,9931e+001	1,3734e-002	
19800,000000	3,1109e-004	5,8441e+000	1,3962e-002	
19900,000000	3,4017e-004	-1,8913e-002	1,4095e-002	
20000,000000	2,7531e-004	0,0000e+000	1,3401e-002	
20100,000000	2,9483e-004	-3,7826e-002	1,2251e-002	
20200,000000	3,3156e-004	-3,4043e-002	1,1117e-002	
20300,000000	3,2142e-004	-2,6478e-002	1,0107e-002	
20400,000000	2,8717e-004	-1,8913e-002	9,1854e-003	
20500,000000	2,9291e-004	-1,5130e-002	8,2976e-003	
20600,000000	3,5127e-004	-3,0261e-002	7,5198e-003	
20700,000000	3,2544e-004	-2,6478e-002	6,8786e-003	
20800,000000	2,9368e-004	-1,5130e-002	6,2981e-003	
20900,000000	2,9368e-004	-2,2695e-002	5,7556e-003	
21000,000000	3,3194e-004	-2,2695e-002	5,2472e-003	
21100,000000	3,6217e-004	-2,2695e-002	4,8147e-003	
21200,000000	3,1759e-004	-2,2695e-002	4,4770e-003	
21300,000000	2,9330e-004	-2,2695e-002	4,1393e-003	
21400,000000	2,9406e-004	-2,2695e-002	3,8130e-003	
21500,000000	3,4017e-004	-1,8913e-002	3,5247e-003	
21600,000000	3,5662e-004	-2,2695e-002	3,2705e-003	
21700,000000	3,1243e-004	-1,5130e-002	3,1035e-003	
21800,000000	2,9770e-004	-1,5130e-002	2,9100e-003	
21900,000000	2,9884e-004	-1,1348e-002	2,7128e-003	
22000,000000	3,3347e-004	-1,8913e-002	2,5382e-003	
22100,000000	3,5586e-004	-1,8913e-002	2,3827e-003	
22200,000000	3,3233e-004	-1,8913e-002	2,2840e-003	
22300,000000	3,0803e-004	-2,2695e-002	2,1740e-003	
22400,000000	2,8947e-004	-2,2695e-002	2,0678e-003	
22500,000000	3,3596e-004	-2,2695e-002	1,9312e-003	
22600,000000	3,4840e-004	-1,5130e-002	1,8439e-003	
22700,000000	3,4266e-004	-1,8913e-002	1,7680e-003	
22800,000000	3,0918e-004	-1,5130e-002	1,7035e-003	
22900,000000	2,7933e-004	-2,2695e-002	1,6542e-003	
23000,000000	3,0478e-004	-1,5130e-002	1,5632e-003	
23100,000000	3,2773e-004	-2,6478e-002	1,4721e-003	
23200,000000	3,5567e-004	-1,8913e-002	1,4342e-003	
23300,000000	3,4476e-004	-2,6478e-002	1,3697e-003	
23400,000000	3,0133e-004	-2,2695e-002	1,3545e-003	
23500,000000	2,9062e-004	-2,2695e-002	1,3431e-003	
23600,000000	2,8124e-004	-1,8913e-002	1,2900e-003	
23700,000000	3,1492e-004	-1,5130e-002	1,2217e-003	
23800,000000	3,4055e-004	-1,5130e-002	1,1496e-003	
23900,000000	3,3634e-004	-2,6478e-002	1,1382e-003	
24000,000000	3,2926e-004	-1,5130e-002	1,1230e-003	
24100,000000	2,9597e-004	-2,2695e-002	1,1117e-003	
24200,000000	2,7856e-004	-3,0261e-002	1,1041e-003	
24300,000000	2,9234e-004	-2,2695e-002	1,0282e-003	
24400,000000	3,1032e-004	-1,1348e-002	1,0016e-003	
24500,000000	3,3998e-004	-1,8913e-002	9,5231e-004	
24600,000000	3,2639e-004	-1,5130e-002	9,5610e-004	
24700,000000	3,0133e-004	-1,5130e-002	9,5610e-004	
24800,000000	2,8737e-004	-2,6478e-002	9,2954e-004	
24900,000000	2,7455e-004	-1,1348e-002	9,1437e-004	
25000,000000	3,0439e-004	-1,5130e-002	8,6505e-004	
25100,000000	3,2831e-004	-1,5130e-002	8,4228e-004	
25200,000000	3,2295e-004	-2,2695e-002	8,3469e-004	
25300,000000	3,0879e-004	-1,5130e-002	8,1952e-004	
25400,000000	2,6842e-004	-1,5130e-002	8,2710e-004	
25500,000000	2,7206e-004	-2,2695e-002	8,2331e-004	
25600,000000	3,1568e-004	-2,6478e-002	7,4364e-004	
25700,000000	3,3194e-004	-1,5130e-002	7,4743e-004	
25800,000000	3,2735e-004	-3,4043e-002	7,5122e-004	
25900,000000	2,9062e-004	-1,8913e-002	7,3605e-004	
26000,000000	2,6135e-004	-1,8913e-002	7,4364e-004	
26100,000000	3,0018e-004	-2,2695e-002	6,9052e-004	
26200,000000	3,2066e-004	-1,8913e-002	6,7534e-004	
26300,000000	3,4132e-004	-1,5130e-002	6,6396e-004	
26400,000000	3,4821e-004	-2,2695e-002	6,4878e-004	
26500,000000	3,0688e-004	-3,0261e-002	6,7534e-004	
26600,000000	2,8354e-004	-3,0261e-002	6,7155e-004	
26700,000000	2,8335e-004	-2,2695e-002	6,3361e-004	
26800,000000	2,9425e-004	-1,8913e-002	6,3740e-004	
26900,000000	3,3175e-004	-2,2695e-002	5,9567e-004	
27000,000000	3,4266e-004	-3,0261e-002	5,7670e-004	
27100,000000	3,1319e-004	-2,2695e-002	6,0705e-004	
27200,000000	2,8794e-004	-3,0261e-002	6,0326e-004	
27300,000000	2,6498e-004	-2,2695e-002	5,8049e-004	
27400,000000	2,6900e-004	-1,5130e-002	5,9567e-004	
27500,000000	3,0956e-004	-2,2695e-002	5,4255e-004	
27600,000000	3,3022e-004	-1,5130e-002	5,5014e-004	
27700,000000	3,3347e-004	-1,8913e-002	5,2737e-004	
27800,000000	3,1530e-004	-1,8913e-002	5,3496e-004	
27900,000000	2,7129e-004	-2,6478e-002	5,3876e-004	
28000,000000	2,6517e-004	-1,5130e-002	5,3876e-004	
28100,000000	2,8947e-004	-1,8913e-002	4,9702e-004	
28200,000000	3,1492e-004	-1,8913e-002	4,7805e-004	
28300,000000	3,3500e-004	-2,2695e-002	4,8185e-004	
28400,000000	3,1492e-004	-1,5130e-002	5,0461e-004	
28500,000000	2,6288e-004	-1,8913e-002	5,0840e-004	
28600,000000	2,6422e-004	-2,6478e-002	5,0461e-004	
28700,000000	2,8660e-004	-1,5130e-002	4,5529e-004	
28800,000000	3,1090e-004	-1,5130e-002	4,4770e-004	
28900,000000	3,3462e-004	-7,5652e-003	4,4390e-004	
29000,000000	3,0726e-004	-2,2695e-002	4,4390e-004	
29100,000000	2,6039e-004	-1,8913e-002	4,9323e-004	
29200,000000	2,5867e-004	-2,2695e-002	4,5908e-004	
29300,000000	2,8583e-004	-1,5130e-002	4,2493e-004	
29400,000000	3,1319e-004	-1,5130e-002	4,1355e-004	
29500,000000	3,1912e-004	-1,5130e-002	4,1355e-004	
29600,000000	2,7474e-004	-2,6478e-002	4,2873e-004	
29700,000000	2,4336e-004	-3,0261e-002	4,3632e-004	
29800,000000	2,3858e-004	5,9939e+001	1,2520e-004	
29900,000000	2,5541e-004	5,9927e+001	1,5935e-004	
30000,000000	2,7493e-004	5,9935e+001	1,1382e-003	
30100,000000	3,0171e-004	5,9935e+001	2,2954e-003	
30200,000000	3,1759e-004	5,9939e+001	3,3995e-003	
30300,000000	3,1300e-004	5,9946e+001	4,3821e-003	
30400,000000	2,9406e-004	5,9927e+001	5,2624e-003	
30500,000000	2,6460e-004	5,9931e+001	6,0250e-003	
30600,000000	2,5121e-004	5,9935e+001	6,7079e-003	
30700,000000	2,4680e-004	5,9943e+001	7,3263e-003	
30800,000000	2,6498e-004	5,9920e+001	7,8765e-003	
30900,000000	2,9234e-004	5,9935e+001	8,3697e-003	
31000,000000	3,1779e-004	5,9927e+001	8,8060e-003	
31100,000000	3,2907e-004	5,9943e+001	9,2006e-003	
31200,000000	3,1415e-004	5,9939e+001	9,5610e-003	
31300,000000	2,9215e-004	5,9935e+001	9,8911e-003	
31400,000000	2,6058e-004	5,9927e+001	1,0206e-002	
31500,000000	2,5752e-004	5,9935e+001	1,0510e-002	
31600,000000	2,6383e-004	5,9939e+001	1,0749e-002	
31700,000000	2,8220e-004	5,9927e+001	1,0953e-002	
31800,000000	3,0152e-004	5,9935e+001	1,1136e-002	
31900,000000	3,2123e-004	5,9939e+001	1,1306e-002	
32000,000000	3,0688e-004	5,9931e+001	1,1462e-002	
32100,000000	2,9215e-004	5,9939e+001	1,1621e-002	
32200,000000	2,6077e-004	5,9943e+001	1,1773e-002	
32300,000000	2,5522e-004	5,9935e+001	1,1894e-002	
32400,000000	2,5752e-004	5,9943e+001	1,2016e-002	
32500,000000	2,8985e-004	5,9935e+001	1,2111e-002	
32600,000000	3,2372e-004	5,9943e+001	1,2209e-002	
32700,000000	3,3366e-004	5,9935e+001	1,2270e-002	
32800,000000	3,3366e-004	5,9931e+001	1,2338e-002	
32900,000000	3,1664e-004	5,9931e+001	1,2418e-002	
33000,000000	2,9330e-004	5,9931e+001	1,2517e-002	
33100,000000	2,6957e-004	5,9943e+001	1,2581e-002	
33200,000000	2,6479e-004	5,9927e+001	1,2649e-002	
33300,000000	2,7703e-004	5,9935e+001	1,2710e-002	
33400,000000	3,0784e-004	5,9935e+001	1,2771e-002	
33500,000000	3,3366e-004	5,9935e+001	1,2805e-002	
33600,000000	3,3960e-004	5,9931e+001	1,2839e-002	
33700,000000	3,4419e-004	5,9935e+001	1,2866e-002	
33800,000000	3,4361e-004	5,9935e+001	1,2915e-002	
33900,000000	3,1702e-004	5,9931e+001	1,2957e-002	
34000,000000	2,9559e-004	5,9931e+001	1,3014e-002	
34100,000000	2,8985e-004	5,9927e+001	1,3063e-002	
34200,000000	2,9272e-004	5,9927e+001	1,3108e-002	
34300,000000	2,9980e-004	5,9939e+001	1,3169e-002	
34400,000000	3,1415e-004	5,9927e+001	1,3177e-002	
34500,000000	3,4591e-004	5,9931e+001	1,3192e-002	
34600,000000	3,5739e-004	5,9935e+001	1,3211e-002	
34700,000000	3,5873e-004	5,9935e+001	1,3211e-002	
34800,000000	3,4572e-004	5,9939e+001	1,3264e-002	
34900,000000	3,3481e-004	5,9939e+001	1,3291e-002	
35000,000000	3,0860e-004	5,9939e+001	1,3347e-002	
35100,000000	3,0631e-004	5,9939e+001	1,3363e-002	
35200,000000	3,3175e-004	5,9931e+001	1,3385e-002	
35300,000000	3,5509e-004	5,9935e+001	1,3404e-002	
35400,000000	3,7002e-004	5,9935e+001	1,3427e-002	
35500,000000	3,5720e-004	5,9939e+001	1,3439e-002	
35600,000000	3,3156e-004	5,9931e+001	1,3473e-002	
35700,000000	3,0554e-004	5,9935e+001	1,3526e-002	
35800,000000	3,2506e-004	5,9943e+001	1,3518e-002	
35900,000000	3,7078e-004	5,9939e+001	1,3526e-002	
36000,000000	3,9164e-004	5,9935e+001	1,3541e-002	
36100,000000	3,7518e-004	5,9935e+001	1,3541e-002	
36200,000000	3,4763e-004	5,9939e+001	1,3602e-002	
36300,000000	3,2066e-004	5,9931e+001	1,3628e-002	
36400,000000	3,2716e-004	5,9939e+001	1,3640e-002	
36500,000000	3,6638e-004	5,9935e+001	1,3655e-002	
36600,000000	3,8819e-004	5,9931e+001	1,3655e-002	
36700,000000	3,5968e-004	5,9939e+001	1,3666e-002	
36800,000000	3,3481e-004	5,9927e+001	1,3693e-002	
36900,000000	3,3424e-004	5,9924e+001	1,3716e-002	
37000,000000	3,4610e-004	5,9939e+001	1,3750e-002	
37100,000000	3,8341e-004	5,9927e+001	1,3750e-002	
37200,000000	3,8245e-004	5,9946e+001	1,3772e-002	
37300,000000	3,5146e-004	5,9935e+001	1,3769e-002	
37400,000000	3,2467e-004	5,9943e+001	1,3818e-002	
37500,000000	3,3003e-004	5,9931e+001	1,3818e-002	
37600,000000	3,6122e-004	5,9939e+001	1,3833e-002	
37700,000000	4,0465e-004	5,9931e+001	1,3826e-002	
37800,000000	3,9259e-004	5,9939e+001	1,3826e-002	
37900,000000	3,6275e-004	5,9931e+001	1,3852e-002	
38000,000000	3,3500e-004	5,9935e+001	1,3882e-002	
38100,000000	3,3730e-004	5,9939e+001	1,3951e-002	
38200,000000	3,5758e-004	5,9939e+001	1,3924e-002	
38300,000000	3,9814e-004	5,9935e+001	1,3939e-002	
38400,000000	3,9393e-004	5,9931e+001	1,3920e-002	
38500,000000	3,9259e-004	5,9946e+001	1,3936e-002	
38600,000000	3,6753e-004	5,9943e+001	1,3962e-002	
38700,000000	3,5031e-004	5,9939e+001	1,3996e-002	
38800,000000	3,5241e-004	5,9943e+001	1,4011e-002	
38900,000000	3,6810e-004	5,9939e+001	1,4034e-002	
39000,000000	3,8054e-004	5,9935e+001	1,4034e-002	
39100,000000	4,1192e-004	5,9939e+001	1,4030e-002	
39200,000000	4,0484e-004	5,9935e+001	1,4046e-002	
39300,000000	3,9680e-004	5,9935e+001	1,4034e-002	
39400,000000	3,7327e-004	5,9943e+001	1,4080e-002	
39500,000000	3,5720e-004	5,9935e+001	1,4106e-002	
39600,000000	3,6409e-004	5,9939e+001	1,4121e-002	
39700,000000	3,6064e-004	5,9935e+001	1,4144e-002	
39800,000000	3,8762e-004	5,9931e+001	1,4144e-002	
39900,000000	4,0331e-004	5,9939e+001	1,4152e-002	
40000,000000	4,2033e-004	5,9943e+001	1,4148e-002	
40100,000000	4,4061e-004	5,9946e+001	1,4152e-002	
40200,000000	4,2569e-004	5,9939e+001	1,4156e-002	
40300,000000	4,2454e-004	5,9939e+001	1,4167e-002	
40400,000000	4,1785e-004	5,9931e+001	1,4190e-002	
40500,000000	3,9202e-004	5,9931e+001	1,4205e-002	
40600,000000	3,9030e-004	5,9927e+001	1,4235e-002	
40700,000000	3,7882e-004	5,9935e+001	1,4235e-002	
40800,000000	3,9317e-004	5,9931e+001	1,4258e-002	
40900,000000	3,8838e-004	5,9935e+001	1,4269e-002	
41000,000000	3,9278e-004	5,9927e+001	1,4277e-002	
41100,000000	3,8800e-004	5,9935e+001	1,4307e-002	
41200,000000	3,9317e-004	5,9935e+001	1,4334e-002	
41300,000000	4,0158e-004	5,9939e+001	1,4315e-002	
41400,000000	4,1096e-004	5,9924e+001	1,4323e-002	
41500,000000	4,2110e-004	5,9939e+001	1,4330e-002	
41600,000000	4,1536e-004	5,9943e+001	1,4345e-002	
41700,000000	4,2378e-004	5,9935e+001	1,4345e-002	
41800,000000	4,1632e-004	5,9931e+001	1,4379e-002	
41900,000000	4,3143e-004	5,9939e+001	1,4383e-002	
42000,000000	4,4004e-004	5,9935e+001	1,4383e-002	
42100,000000	4,5592e-004	5,9943e+001	1,4395e-002	
42200,000000	4,6529e-004	5,9946e+001	1,4391e-002	
42300,000000	4,6855e-004	5,9943e+001	1,4417e-002	
42400,000000	4,7027e-004	5,9939e+001	1,4406e-002	
42500,000000	4,7103e-004	5,9939e+001	1,4436e-002	
42600,000000	4,7620e-004	5,9935e+001	1,4455e-002	
42700,000000	4,8117e-004	5,9939e+001	1,4444e-002	
42800,000000	4,9380e-004	5,9931e+001	1,4440e-002	
42900,000000	4,9724e-004	5,9939e+001	1,4471e-002	
43000,000000	4,9093e-004	5,9931e+001	1,4459e-002	
43100,000000	4,9304e-004	5,9935e+001	1,4505e-002	
43200,000000	4,7142e-004	5,9935e+001	1,4501e-002	
43300,000000	4,7773e-004	5,9935e+001	1,4508e-002	
43400,000000	4,7410e-004	5,9935e+001	1,4520e-002	
43500,000000	4,7926e-004	5,9943e+001	1,4512e-002	
43600,000000	4,7237e-004	5,9927e+001	1,4558e-002	
43700,000000	4,7065e-004	5,9931e+001	1,4569e-002	
43800,000000	4,5267e-004	5,9927e+001	1,4569e-002	
43900,000000	4,4961e-004	5,9935e+001	1,4573e-002	
44000,000000	4,5305e-004	5,9931e+001	1,4596e-002	
44100,000000	4,5668e-004	5,9935e+001	1,4596e-002	
44200,000000	4,6549e-004	5,9946e+001	1,4592e-002	
