sys1_isoPla_0006.rec ( 5992 Echant/voies ) Période acquisition :100ms
Date :04/07/2023 09:35:04
Temps	y[°C]	u[V]	
6500,000000	2,5467e+001	5,9761e+001	
6600,000000	2,4460e+001	5,9757e+001	
6700,000000	2,5208e+001	5,9750e+001	
6800,000000	2,5238e+001	5,9753e+001	
6900,000000	2,4521e+001	5,9753e+001	
7000,000000	2,5787e+001	5,9746e+001	
7100,000000	2,5024e+001	5,9753e+001	
7200,000000	2,5253e+001	5,9757e+001	
7300,000000	2,5803e+001	5,9742e+001	
7400,000000	2,4734e+001	5,9757e+001	
7500,000000	2,5894e+001	5,9750e+001	
7600,000000	2,5360e+001	5,9757e+001	
7700,000000	2,5269e+001	5,9757e+001	
7800,000000	2,6001e+001	5,9753e+001	
7900,000000	2,5543e+001	5,9750e+001	
8000,000000	2,5528e+001	5,9757e+001	
8100,000000	2,6306e+001	5,9753e+001	
8200,000000	2,5238e+001	5,9746e+001	
8300,000000	2,5955e+001	5,9769e+001	
8400,000000	2,5940e+001	5,9757e+001	
8500,000000	2,5406e+001	5,9757e+001	
8600,000000	2,6108e+001	5,9761e+001	
8700,000000	2,6184e+001	5,9757e+001	
8800,000000	2,5635e+001	5,9750e+001	
8900,000000	2,6047e+001	5,9746e+001	
9000,000000	2,6413e+001	5,9746e+001	
9100,000000	2,6016e+001	5,9757e+001	
9200,000000	2,6108e+001	5,9753e+001	
9300,000000	2,6642e+001	5,9750e+001	
9400,000000	2,6199e+001	5,9750e+001	
9500,000000	2,6337e+001	5,9746e+001	
9600,000000	2,6840e+001	5,9753e+001	
9700,000000	2,6581e+001	5,9750e+001	
9800,000000	2,6260e+001	5,9750e+001	
9900,000000	2,7206e+001	5,9750e+001	
10000,000000	2,6947e+001	5,9746e+001	
10100,000000	2,6245e+001	5,9765e+001	
10200,000000	2,6810e+001	5,9761e+001	
10300,000000	2,7054e+001	5,9750e+001	
10400,000000	2,6489e+001	5,9757e+001	
10500,000000	2,6794e+001	5,9753e+001	
10600,000000	2,7374e+001	5,9757e+001	
10700,000000	2,6596e+001	5,9750e+001	
10800,000000	2,6703e+001	5,9750e+001	
10900,000000	2,7588e+001	5,9753e+001	
11000,000000	2,7206e+001	5,9746e+001	
11100,000000	2,6505e+001	5,9753e+001	
11200,000000	2,7161e+001	5,9757e+001	
11300,000000	2,7328e+001	5,9761e+001	
11400,000000	2,6764e+001	5,9757e+001	
11500,000000	2,6855e+001	5,9765e+001	
11600,000000	2,7618e+001	5,9757e+001	
11700,000000	2,7725e+001	5,9753e+001	
11800,000000	2,7283e+001	5,9746e+001	
11900,000000	2,7420e+001	5,9753e+001	
12000,000000	2,7954e+001	5,9757e+001	
12100,000000	2,7435e+001	5,9750e+001	
12200,000000	2,6871e+001	5,9761e+001	
12300,000000	2,6932e+001	5,9761e+001	
12400,000000	2,7786e+001	5,9757e+001	
12500,000000	2,8198e+001	5,9750e+001	
12600,000000	2,7740e+001	5,9753e+001	
12700,000000	2,7130e+001	5,9750e+001	
12800,000000	2,7451e+001	5,9761e+001	
12900,000000	2,7878e+001	5,9750e+001	
13000,000000	2,8122e+001	5,9757e+001	
13100,000000	2,7786e+001	5,9750e+001	
13200,000000	2,7374e+001	5,9746e+001	
13300,000000	2,7832e+001	5,9757e+001	
13400,000000	2,8259e+001	5,9753e+001	
13500,000000	2,8244e+001	5,9757e+001	
13600,000000	2,7893e+001	5,9750e+001	
13700,000000	2,7771e+001	5,9761e+001	
13800,000000	2,7451e+001	5,9757e+001	
13900,000000	2,8168e+001	5,9757e+001	
14000,000000	2,8732e+001	5,9757e+001	
14100,000000	2,8381e+001	5,9765e+001	
14200,000000	2,8503e+001	5,9757e+001	
14300,000000	2,8076e+001	5,9757e+001	
14400,000000	2,8061e+001	5,9750e+001	
14500,000000	2,8030e+001	5,9746e+001	
14600,000000	2,8259e+001	5,9742e+001	
14700,000000	2,8549e+001	5,9753e+001	
14800,000000	2,8641e+001	5,9761e+001	
14900,000000	2,8564e+001	5,9757e+001	
15000,000000	2,8473e+001	5,9757e+001	
15100,000000	2,8229e+001	5,9753e+001	
15200,000000	2,8625e+001	5,9753e+001	
15300,000000	2,8473e+001	5,9757e+001	
15400,000000	2,9037e+001	5,9757e+001	
15500,000000	2,8687e+001	5,9750e+001	
15600,000000	2,8503e+001	5,9761e+001	
15700,000000	2,8595e+001	5,9746e+001	
15800,000000	2,8519e+001	5,9757e+001	
15900,000000	2,9068e+001	5,9765e+001	
16000,000000	2,9205e+001	5,9757e+001	
16100,000000	2,8458e+001	5,9761e+001	
16200,000000	2,8320e+001	5,9753e+001	
16300,000000	2,9022e+001	5,9746e+001	
16400,000000	2,9221e+001	5,9750e+001	
16500,000000	2,9068e+001	5,9757e+001	
16600,000000	2,8885e+001	5,9753e+001	
16700,000000	2,8900e+001	5,9753e+001	
16800,000000	2,9099e+001	5,9750e+001	
16900,000000	2,9190e+001	5,9750e+001	
17000,000000	2,9205e+001	5,9750e+001	
17100,000000	2,8915e+001	5,9761e+001	
17200,000000	2,9083e+001	5,9750e+001	
17300,000000	2,9282e+001	5,9753e+001	
17400,000000	2,9617e+001	5,9761e+001	
17500,000000	2,9587e+001	5,9753e+001	
17600,000000	2,9251e+001	5,9750e+001	
17700,000000	2,8961e+001	5,9757e+001	
17800,000000	2,8854e+001	5,9757e+001	
17900,000000	2,9053e+001	5,9750e+001	
18000,000000	2,9617e+001	5,9750e+001	
18100,000000	2,9999e+001	5,9750e+001	
18200,000000	2,9602e+001	5,9750e+001	
18300,000000	2,9266e+001	5,9750e+001	
18400,000000	2,9022e+001	5,9746e+001	
18500,000000	2,9434e+001	5,9757e+001	
18600,000000	2,9724e+001	5,9753e+001	
18700,000000	2,9831e+001	5,9765e+001	
18800,000000	2,9831e+001	5,9757e+001	
18900,000000	2,9556e+001	5,9761e+001	
19000,000000	2,9617e+001	5,9750e+001	
19100,000000	2,9587e+001	5,9765e+001	
19200,000000	2,9663e+001	5,9761e+001	
19300,000000	2,9922e+001	5,9750e+001	
19400,000000	3,0228e+001	5,9753e+001	
19500,000000	3,0396e+001	5,9750e+001	
19600,000000	2,9892e+001	5,9750e+001	
19700,000000	2,9770e+001	5,9753e+001	
19800,000000	2,9663e+001	5,9757e+001	
19900,000000	2,9877e+001	5,9753e+001	
20000,000000	2,9831e+001	5,9746e+001	
20100,000000	3,0289e+001	5,9742e+001	
20200,000000	3,0792e+001	5,9750e+001	
20300,000000	3,0670e+001	5,9761e+001	
20400,000000	3,0121e+001	5,9757e+001	
20500,000000	3,0136e+001	5,9753e+001	
20600,000000	2,9999e+001	5,9750e+001	
20700,000000	2,9846e+001	5,9750e+001	
20800,000000	2,9984e+001	5,9761e+001	
20900,000000	2,9922e+001	5,9753e+001	
21000,000000	3,0426e+001	5,9753e+001	
21100,000000	3,0884e+001	5,9746e+001	
21200,000000	3,0609e+001	5,9750e+001	
21300,000000	3,0807e+001	5,9753e+001	
21400,000000	3,0792e+001	5,9757e+001	
21500,000000	3,0991e+001	5,9746e+001	
21600,000000	3,0609e+001	5,9746e+001	
21700,000000	3,0411e+001	5,9757e+001	
21800,000000	3,0243e+001	5,9746e+001	
21900,000000	3,0457e+001	5,9757e+001	
22000,000000	3,0365e+001	5,9757e+001	
22100,000000	3,0579e+001	5,9750e+001	
22200,000000	3,0746e+001	5,9757e+001	
22300,000000	3,1372e+001	5,9746e+001	
22400,000000	3,1036e+001	5,9753e+001	
22500,000000	3,1357e+001	5,9757e+001	
22600,000000	3,1418e+001	5,9753e+001	
22700,000000	3,0945e+001	5,9757e+001	
22800,000000	3,0869e+001	5,9761e+001	
22900,000000	3,0640e+001	5,9746e+001	
23000,000000	3,0701e+001	5,9757e+001	
23100,000000	3,0609e+001	5,9750e+001	
23200,000000	3,0365e+001	5,9757e+001	
23300,000000	3,0807e+001	5,9753e+001	
23400,000000	3,1158e+001	5,9753e+001	
23500,000000	3,1052e+001	5,9753e+001	
23600,000000	3,1357e+001	5,9750e+001	
23700,000000	3,1479e+001	5,9757e+001	
23800,000000	3,1708e+001	5,9761e+001	
23900,000000	3,1738e+001	5,9753e+001	
24000,000000	3,1754e+001	5,9750e+001	
24100,000000	3,1097e+001	5,9753e+001	
24200,000000	3,1128e+001	5,9753e+001	
24300,000000	3,1235e+001	5,9753e+001	
24400,000000	3,1113e+001	5,9757e+001	
24500,000000	3,0991e+001	5,9757e+001	
24600,000000	3,1403e+001	5,9753e+001	
24700,000000	3,1296e+001	5,9757e+001	
24800,000000	3,1448e+001	5,9753e+001	
24900,000000	3,1876e+001	5,9753e+001	
25000,000000	3,1738e+001	5,9746e+001	
25100,000000	3,1967e+001	5,9746e+001	
25200,000000	3,2013e+001	5,9750e+001	
25300,000000	3,1769e+001	5,9757e+001	
25400,000000	3,1723e+001	5,9746e+001	
25500,000000	3,1784e+001	5,9757e+001	
25600,000000	3,1479e+001	5,9750e+001	
25700,000000	3,1601e+001	5,9750e+001	
25800,000000	3,1494e+001	5,9750e+001	
25900,000000	3,1403e+001	5,9746e+001	
26000,000000	3,1738e+001	5,9753e+001	
26100,000000	3,1555e+001	5,9753e+001	
26200,000000	3,1509e+001	5,9757e+001	
26300,000000	3,1708e+001	5,9753e+001	
26400,000000	3,1418e+001	5,9761e+001	
26500,000000	3,1403e+001	5,9753e+001	
26600,000000	3,1784e+001	5,9750e+001	
26700,000000	3,1723e+001	5,9753e+001	
26800,000000	3,2181e+001	5,9746e+001	
26900,000000	3,1815e+001	5,9757e+001	
27000,000000	3,1586e+001	5,9765e+001	
27100,000000	3,2120e+001	5,9750e+001	
27200,000000	3,1952e+001	5,9750e+001	
27300,000000	3,1860e+001	5,9757e+001	
27400,000000	3,1784e+001	5,9746e+001	
27500,000000	3,1891e+001	5,9753e+001	
27600,000000	3,2059e+001	5,9750e+001	
27700,000000	3,1906e+001	5,9761e+001	
27800,000000	3,2013e+001	5,9746e+001	
27900,000000	3,2623e+001	5,9753e+001	
28000,000000	3,2318e+001	5,9757e+001	
28100,000000	3,2486e+001	5,9750e+001	
28200,000000	3,2883e+001	5,9746e+001	
28300,000000	3,2822e+001	5,9761e+001	
28400,000000	3,3035e+001	5,9753e+001	
28500,000000	3,3096e+001	5,9757e+001	
28600,000000	3,3112e+001	5,9753e+001	
28700,000000	3,2486e+001	5,9757e+001	
28800,000000	3,2852e+001	5,9746e+001	
28900,000000	3,2455e+001	5,9750e+001	
29000,000000	3,2318e+001	5,9761e+001	
29100,000000	3,2333e+001	5,9753e+001	
29200,000000	3,2669e+001	5,9746e+001	
29300,000000	3,2364e+001	5,9757e+001	
29400,000000	3,3356e+001	5,9761e+001	
29500,000000	3,3188e+001	5,9757e+001	
29600,000000	3,3310e+001	5,9757e+001	
29700,000000	3,3432e+001	5,9753e+001	
29800,000000	3,2486e+001	4,7358e+000	
29900,000000	3,3463e+001	-1,1348e-001	
30000,000000	3,2578e+001	-4,9174e-002	
30100,000000	3,3356e+001	-5,6739e-002	
30200,000000	3,2913e+001	-3,4043e-002	
30300,000000	3,3310e+001	-3,0261e-002	
30400,000000	3,3081e+001	-3,7826e-002	
30500,000000	3,3218e+001	-4,1608e-002	
30600,000000	3,3646e+001	-3,4043e-002	
30700,000000	3,3127e+001	-3,7826e-002	
30800,000000	3,3829e+001	-4,1608e-002	
30900,000000	3,2776e+001	-3,4043e-002	
31000,000000	3,3646e+001	-3,4043e-002	
31100,000000	3,3203e+001	-3,7826e-002	
31200,000000	3,3447e+001	-3,7826e-002	
31300,000000	3,3401e+001	-3,4043e-002	
31400,000000	3,2669e+001	-3,7826e-002	
31500,000000	3,3691e+001	-3,4043e-002	
31600,000000	3,2974e+001	-2,6478e-002	
31700,000000	3,3524e+001	-2,6478e-002	
31800,000000	3,2959e+001	-3,0261e-002	
31900,000000	3,3188e+001	-3,7826e-002	
32000,000000	3,3569e+001	-3,0261e-002	
32100,000000	3,2501e+001	-3,0261e-002	
32200,000000	3,3676e+001	-3,4043e-002	
32300,000000	3,2837e+001	-3,7826e-002	
32400,000000	3,2806e+001	-2,2695e-002	
32500,000000	3,3585e+001	-3,4043e-002	
32600,000000	3,2486e+001	-3,7826e-002	
32700,000000	3,3493e+001	-3,4043e-002	
32800,000000	3,2776e+001	-3,4043e-002	
32900,000000	3,2700e+001	-4,1608e-002	
33000,000000	3,3401e+001	-3,4043e-002	
33100,000000	3,2471e+001	-3,4043e-002	
33200,000000	3,3112e+001	-2,6478e-002	
33300,000000	3,2959e+001	-3,7826e-002	
33400,000000	3,2593e+001	-3,4043e-002	
33500,000000	3,3203e+001	-3,0261e-002	
33600,000000	3,2379e+001	-3,7826e-002	
33700,000000	3,2898e+001	-3,4043e-002	
33800,000000	3,3142e+001	-3,0261e-002	
33900,000000	3,2364e+001	-4,1608e-002	
34000,000000	3,2654e+001	-3,0261e-002	
34100,000000	3,3005e+001	-3,4043e-002	
34200,000000	3,2303e+001	-3,0261e-002	
34300,000000	3,2593e+001	-3,7826e-002	
34400,000000	3,2928e+001	-3,7826e-002	
34500,000000	3,2043e+001	-4,5391e-002	
34600,000000	3,2623e+001	-3,7826e-002	
34700,000000	3,2928e+001	-3,7826e-002	
34800,000000	3,2211e+001	-4,1608e-002	
34900,000000	3,2227e+001	-3,4043e-002	
35000,000000	3,2852e+001	-3,4043e-002	
35100,000000	3,2227e+001	-4,1608e-002	
35200,000000	3,2364e+001	-3,7826e-002	
35300,000000	3,2532e+001	-3,0261e-002	
35400,000000	3,1952e+001	-3,0261e-002	
35500,000000	3,2272e+001	-3,0261e-002	
35600,000000	3,2837e+001	-3,0261e-002	
35700,000000	3,2166e+001	-3,7826e-002	
35800,000000	3,1845e+001	-3,0261e-002	
35900,000000	3,2394e+001	-3,0261e-002	
36000,000000	3,2181e+001	-3,0261e-002	
36100,000000	3,1677e+001	-3,0261e-002	
36200,000000	3,2455e+001	-4,5391e-002	
36300,000000	3,2639e+001	-2,6478e-002	
36400,000000	3,1921e+001	-3,7826e-002	
36500,000000	3,1906e+001	-3,4043e-002	
36600,000000	3,2684e+001	-4,1608e-002	
36700,000000	3,2242e+001	-3,0261e-002	
36800,000000	3,1570e+001	-4,1608e-002	
36900,000000	3,2135e+001	-3,0261e-002	
37000,000000	3,2471e+001	-3,7826e-002	
37100,000000	3,1921e+001	-3,7826e-002	
37200,000000	3,1586e+001	-3,7826e-002	
37300,000000	3,2166e+001	-3,0261e-002	
37400,000000	3,2364e+001	-4,1608e-002	
37500,000000	3,1769e+001	-3,0261e-002	
37600,000000	3,1540e+001	-3,7826e-002	
37700,000000	3,2166e+001	-3,7826e-002	
37800,000000	3,2333e+001	-3,0261e-002	
37900,000000	3,1647e+001	-3,0261e-002	
38000,000000	3,1158e+001	-3,7826e-002	
38100,000000	3,1723e+001	-3,4043e-002	
38200,000000	3,2471e+001	-4,5391e-002	
38300,000000	3,1982e+001	-3,0261e-002	
38400,000000	3,1250e+001	-3,4043e-002	
38500,000000	3,1479e+001	-3,7826e-002	
38600,000000	3,1982e+001	-3,7826e-002	
38700,000000	3,1952e+001	-3,4043e-002	
38800,000000	3,1448e+001	-3,4043e-002	
38900,000000	3,1387e+001	-4,1608e-002	
39000,000000	3,1937e+001	-3,4043e-002	
39100,000000	3,1815e+001	-3,7826e-002	
39200,000000	3,1143e+001	-3,0261e-002	
39300,000000	3,1250e+001	-2,6478e-002	
39400,000000	3,2150e+001	-3,7826e-002	
39500,000000	3,1921e+001	-3,0261e-002	
39600,000000	3,1189e+001	-3,7826e-002	
39700,000000	3,1250e+001	-4,1608e-002	
39800,000000	3,1540e+001	-3,0261e-002	
39900,000000	3,1937e+001	-4,1608e-002	
40000,000000	3,1830e+001	-3,0261e-002	
40100,000000	3,0991e+001	-3,0261e-002	
40200,000000	3,1357e+001	-4,1608e-002	
40300,000000	3,1586e+001	-3,4043e-002	
40400,000000	3,2104e+001	-4,1608e-002	
40500,000000	3,1616e+001	-3,4043e-002	
40600,000000	3,1189e+001	-4,1608e-002	
40700,000000	3,0838e+001	-3,4043e-002	
40800,000000	3,1311e+001	-3,4043e-002	
40900,000000	3,1540e+001	-3,0261e-002	
41000,000000	3,2059e+001	-3,4043e-002	
41100,000000	3,1540e+001	-3,4043e-002	
41200,000000	3,1326e+001	-3,4043e-002	
41300,000000	3,0746e+001	-4,1608e-002	
41400,000000	3,1174e+001	-3,7826e-002	
41500,000000	3,1387e+001	-3,0261e-002	
41600,000000	3,1494e+001	-3,0261e-002	
41700,000000	3,1921e+001	-3,4043e-002	
41800,000000	3,1586e+001	-2,6478e-002	
41900,000000	3,1143e+001	-3,7826e-002	
42000,000000	3,1052e+001	-3,0261e-002	
42100,000000	3,0960e+001	-3,4043e-002	
42200,000000	3,0930e+001	-3,4043e-002	
42300,000000	3,1494e+001	-4,5391e-002	
42400,000000	3,1799e+001	-4,1608e-002	
42500,000000	3,1479e+001	-3,0261e-002	
42600,000000	3,1281e+001	-3,4043e-002	
42700,000000	3,0899e+001	-3,0261e-002	
42800,000000	3,0899e+001	-3,4043e-002	
42900,000000	3,0945e+001	-3,7826e-002	
43000,000000	3,0945e+001	-3,4043e-002	
43100,000000	3,1281e+001	-3,7826e-002	
43200,000000	3,1601e+001	-3,4043e-002	
43300,000000	3,1601e+001	-3,4043e-002	
43400,000000	3,1464e+001	-3,7826e-002	
43500,000000	3,1281e+001	-2,6478e-002	
43600,000000	3,0975e+001	-3,4043e-002	
43700,000000	3,0472e+001	-3,7826e-002	
43800,000000	3,0579e+001	-4,1608e-002	
43900,000000	3,0746e+001	-3,4043e-002	
44000,000000	3,1113e+001	-3,7826e-002	
44100,000000	3,1158e+001	-2,6478e-002	
44200,000000	3,1403e+001	-3,7826e-002	
44300,000000	3,1662e+001	-3,4043e-002	
44400,000000	3,1296e+001	-1,8913e-002	
44500,000000	3,1113e+001	-3,4043e-002	
44600,000000	3,0869e+001	-3,7826e-002	
44700,000000	3,0563e+001	-3,4043e-002	
44800,000000	3,0533e+001	-3,7826e-002	
44900,000000	3,0655e+001	-3,4043e-002	
45000,000000	3,0869e+001	-3,4043e-002	
45100,000000	3,0914e+001	-3,7826e-002	
45200,000000	3,1204e+001	-3,4043e-002	
45300,000000	3,1509e+001	-3,7826e-002	
45400,000000	3,1738e+001	-2,2695e-002	
45500,000000	3,1509e+001	-3,0261e-002	
45600,000000	3,1311e+001	-2,2695e-002	
45700,000000	3,0945e+001	-3,4043e-002	
45800,000000	3,0655e+001	-3,0261e-002	
45900,000000	3,0502e+001	-4,1608e-002	
46000,000000	3,0731e+001	-3,0261e-002	
46100,000000	3,0640e+001	-3,7826e-002	
46200,000000	3,0502e+001	-3,7826e-002	
46300,000000	3,0365e+001	-3,4043e-002	
46400,000000	3,0533e+001	-3,0261e-002	
46500,000000	3,0899e+001	-2,6478e-002	
46600,000000	3,0914e+001	-3,7826e-002	
46700,000000	3,0670e+001	-3,7826e-002	
46800,000000	3,1082e+001	-3,4043e-002	
46900,000000	3,1128e+001	-3,4043e-002	
47000,000000	3,1067e+001	-3,4043e-002	
47100,000000	3,1265e+001	-3,7826e-002	
47200,000000	3,1296e+001	-3,4043e-002	
47300,000000	3,1342e+001	-3,4043e-002	
47400,000000	3,1525e+001	-3,4043e-002	
47500,000000	3,1265e+001	-4,1608e-002	
47600,000000	3,1311e+001	-3,4043e-002	
47700,000000	3,1265e+001	-3,7826e-002	
47800,000000	3,1311e+001	-2,6478e-002	
47900,000000	3,1204e+001	-3,0261e-002	
48000,000000	3,0930e+001	-3,0261e-002	
48100,000000	3,1113e+001	-2,2695e-002	
48200,000000	3,0838e+001	-3,4043e-002	
48300,000000	3,1143e+001	-3,4043e-002	
48400,000000	3,0716e+001	-3,4043e-002	
48500,000000	3,0823e+001	-2,6478e-002	
48600,000000	3,0777e+001	-3,0261e-002	
48700,000000	3,0670e+001	-3,4043e-002	
48800,000000	3,0777e+001	-3,4043e-002	
48900,000000	3,0502e+001	-2,2695e-002	
49000,000000	3,0762e+001	-3,4043e-002	
49100,000000	3,0334e+001	-3,4043e-002	
49200,000000	3,0548e+001	-3,4043e-002	
49300,000000	3,0533e+001	-3,7826e-002	
49400,000000	3,0380e+001	-3,4043e-002	
49500,000000	3,0731e+001	-3,4043e-002	
49600,000000	3,0731e+001	-3,4043e-002	
49700,000000	3,0609e+001	4,2478e+000	
49800,000000	3,0548e+001	5,9761e+001	
49900,000000	3,1433e+001	5,9746e+001	
50000,000000	3,0167e+001	5,9750e+001	
50100,000000	3,0670e+001	5,9753e+001	
50200,000000	3,1403e+001	5,9746e+001	
50300,000000	2,9999e+001	5,9761e+001	
50400,000000	3,1036e+001	5,9750e+001	
50500,000000	3,1006e+001	5,9757e+001	
50600,000000	3,0121e+001	5,9750e+001	
50700,000000	3,1342e+001	5,9753e+001	
50800,000000	3,0563e+001	5,9750e+001	
50900,000000	3,0487e+001	5,9757e+001	
51000,000000	3,0945e+001	5,9757e+001	
51100,000000	3,0869e+001	5,9750e+001	
51200,000000	3,0380e+001	5,9753e+001	
51300,000000	3,1067e+001	5,9750e+001	
51400,000000	3,1128e+001	5,9750e+001	
51500,000000	3,0350e+001	5,9753e+001	
51600,000000	3,1677e+001	5,9757e+001	
51700,000000	3,0869e+001	5,9757e+001	
51800,000000	3,0838e+001	5,9753e+001	
51900,000000	3,1494e+001	5,9753e+001	
52000,000000	3,1174e+001	5,9753e+001	
52100,000000	3,0853e+001	5,9753e+001	
52200,000000	3,1418e+001	5,9757e+001	
52300,000000	3,1631e+001	5,9753e+001	
52400,000000	3,0838e+001	5,9753e+001	
52500,000000	3,1708e+001	5,9746e+001	
52600,000000	3,1631e+001	5,9750e+001	
52700,000000	3,1174e+001	5,9750e+001	
52800,000000	3,1372e+001	5,9746e+001	
52900,000000	3,2166e+001	5,9750e+001	
53000,000000	3,1357e+001	5,9746e+001	
53100,000000	3,1357e+001	5,9746e+001	
53200,000000	3,2455e+001	5,9753e+001	
53300,000000	3,1723e+001	5,9753e+001	
53400,000000	3,1509e+001	5,9750e+001	
53500,000000	3,1830e+001	5,9753e+001	
53600,000000	3,2135e+001	5,9753e+001	
53700,000000	3,1921e+001	5,9757e+001	
53800,000000	3,1952e+001	5,9750e+001	
53900,000000	3,2562e+001	5,9757e+001	
54000,000000	3,1738e+001	5,9750e+001	
54100,000000	3,1876e+001	5,9753e+001	
54200,000000	3,2684e+001	5,9753e+001	
54300,000000	3,2654e+001	5,9746e+001	
54400,000000	3,2227e+001	5,9746e+001	
54500,000000	3,2043e+001	5,9742e+001	
54600,000000	3,2944e+001	5,9753e+001	
54700,000000	3,2639e+001	5,9750e+001	
54800,000000	3,2089e+001	5,9757e+001	
54900,000000	3,2196e+001	5,9750e+001	
55000,000000	3,2562e+001	5,9761e+001	
55100,000000	3,3081e+001	5,9753e+001	
55200,000000	3,2608e+001	5,9753e+001	
55300,000000	3,2318e+001	5,9753e+001	
55400,000000	3,2928e+001	5,9753e+001	
55500,000000	3,3234e+001	5,9753e+001	
55600,000000	3,3066e+001	5,9746e+001	
55700,000000	3,2318e+001	5,9750e+001	
55800,000000	3,2837e+001	5,9753e+001	
55900,000000	3,3401e+001	5,9753e+001	
56000,000000	3,3386e+001	5,9750e+001	
56100,000000	3,3051e+001	5,9750e+001	
56200,000000	3,3020e+001	5,9750e+001	
56300,000000	3,3844e+001	5,9753e+001	
56400,000000	3,3707e+001	5,9753e+001	
56500,000000	3,2974e+001	5,9750e+001	
56600,000000	3,3035e+001	5,9757e+001	
56700,000000	3,3661e+001	5,9757e+001	
56800,000000	3,4134e+001	5,9761e+001	
56900,000000	3,3340e+001	5,9753e+001	
57000,000000	3,3127e+001	5,9757e+001	
57100,000000	3,3875e+001	5,9738e+001	
57200,000000	3,4103e+001	5,9757e+001	
57300,000000	3,3829e+001	5,9742e+001	
57400,000000	3,3157e+001	5,9750e+001	
57500,000000	3,3875e+001	5,9753e+001	
57600,000000	3,4592e+001	5,9746e+001	
57700,000000	3,3752e+001	5,9757e+001	
57800,000000	3,3539e+001	5,9750e+001	
57900,000000	3,3752e+001	5,9753e+001	
58000,000000	3,4409e+001	5,9750e+001	
58100,000000	3,4409e+001	5,9750e+001	
58200,000000	3,3890e+001	5,9746e+001	
58300,000000	3,3707e+001	5,9746e+001	
58400,000000	3,4271e+001	5,9742e+001	
58500,000000	3,4714e+001	5,9746e+001	
58600,000000	3,4271e+001	5,9750e+001	
58700,000000	3,2791e+001	5,9761e+001	
58800,000000	3,4073e+001	5,9757e+001	
58900,000000	3,5065e+001	5,9753e+001	
59000,000000	3,4531e+001	5,9761e+001	
59100,000000	3,4286e+001	5,9750e+001	
59200,000000	3,4195e+001	5,9753e+001	
59300,000000	3,4943e+001	5,9757e+001	
